Plot_row,Plot_col,Grid_row,Grid_col,Variety,Plot_No,Join_key,20190703,20190713,20190723,20190727,20190802,20190807,20190815,20190912,20190918,20190927,20191004,20191010,20191014,20191022
row-2,15,14,1,DP1646,102,DP1646102,3.183858577,22.80309384,39.99816143,43.10628196,49.84021183,54.56994156,59.24488678,50.01156925,30.4191947,34.50082736,41.49013879,21.02868174,0.004627701,0.037275184
row-2,15,15,1,DP1646,102,DP1646102,3.746093032,21.79200447,36.1831219,43.06857878,49.04583638,54.2184076,59.85851623,35.93491451,16.08126244,27.62915977,27.76451511,11.69420149,0.09318796,0.018765247
row-2,15,16,1,DP1646,102,DP1646102,4.775694061,26.68332639,41.73561316,46.92750183,51.85354273,61.53214025,64.18462381,43.20422046,18.23405038,26.04798676,21.64316923,9.326162898,0.018510806,0.009318796
row-2,15,17,1,DP1646,102,DP1646102,4.456476468,25.25799435,38.9380935,43.27976625,52.14572681,58.42311907,63.28981008,42.17224305,18.16835578,18.43042367,20.20178963,11.08016801,0.009318796,0.027766209
row-2,15,18,1,DP1646,102,DP1646102,5.419038364,28.33552261,42.32395661,43.4179077,51.76223521,55.14061359,58.51899196,39.04854459,15.3176917,14.94760066,25.7601009,17.36669102,0.009255403,0.20967291
row-2,15,19,1,DP1646,102,DP1646102,4.706372345,27.01189319,37.65097876,42.30097444,48.01862673,50.51480051,51.63897005,35.21787093,12.87889305,15.88689898,24.07549209,11.79601092,0,0.009382623
row-2,15,20,1,DP1646,102,DP1646102,5.405405405,23.16627331,37.87920574,42.20444935,47.40761169,50.60719503,54.02209642,38.69221158,21.42625758,23.85409058,28.67512783,13.42496182,0.013883104,0.018637592
row-2,15,21,1,DP1646,102,DP1646102,5.164514786,25.16074923,39.48137327,44.04674945,48.34528406,52.51552228,56.19521549,43.6392244,25.16087516,27.69813733,32.40504018,14.26732855,0.004627701,0.013883104
row-2,15,22,1,DP1646,102,DP1646102,4.377805544,23.14788929,37.10240853,42.22283508,49.96347699,55.25931337,57.8677671,47.03070417,28.46961914,32.16252487,34.76419981,16.35892452,0.013883104,0.027956388
row-2,15,23,1,DP1646,102,DP1646102,1.571980143,13.61006988,29.33962701,32.55653613,43.36194302,47.75234418,54.0266618,38.54875283,24.0964413,25.2876187,34.31827395,15.49817206,0.004627701,0.004691312
row-2,15,24,1,DP1646,102,DP1646102,5.233930307,25.2259808,40.8255194,42.44430241,53.57012418,57.30003652,63.49981738,50.73811838,25.23485585,29.87221916,37.77848795,17.29178158,0.079209766,0.04659398
row-2,15,25,1,DP1646,102,DP1646102,4.275996113,18.08968485,35.32688093,38.91526662,48.9453981,56.62892622,62.49543462,49.28502013,21.2309248,19.56720234,25.224089,13.01588751,0.023138507,0.069415521
row-2,15,26,1,DP1646,102,DP1646102,4.345411634,17.50535831,36.57322863,40.57731201,51.19612856,61.09578967,65.92859752,44.85168217,22.1594043,27.15113072,33.10211252,12.52068395,0,0.037275184
row-2,15,27,1,DP1646,102,DP1646102,1.79092045,12.99972044,29.49696886,33.48501563,43.16510388,49.29674573,55.28214025,46.70739044,28.3261604,38.53189925,43.8641344,22.96265445,0.009255403,0.004691312
row-2,15,28,1,DP1646,102,DP1646102,3.794715165,22.20371142,39.52932524,41.49926954,51.4380935,58.53725347,65.38988313,53.16766162,28.60382248,28.67969321,34.33248685,17.42507814,0,0.065231572
row-2,15,29,1,DP1646,102,DP1646102,3.382849739,19.04299135,35.39992695,38.19635962,46.90660048,53.18073175,58.24868493,37.49363691,17.99503585,23.47398419,27.48074411,16.76319176,0.009255403,0.027766209
row-2,15,30,1,DP1646,102,DP1646102,6.816604193,25.95233627,38.90421033,41.41845928,47.32468955,52.96010296,56.64792309,47.65606923,27.0489148,20.63954834,28.6958099,14.53561016,0.013978194,0.02329699
row-2,15,31,1,DP1646,102,DP1646102,3.697954711,20.11661808,36.66065065,38.83765522,46.27465303,50.09192866,55.76607012,43.20422046,21.46327919,24.07322863,27.88531775,18.98786542,0.013883104,0.06989097
row-2,15,32,1,DP1646,102,DP1646102,2.41103244,20.91721042,36.9874977,39.65029218,48.37472608,56.10847334,61.23082542,44.3102411,18.02489703,23.03688824,30.59132958,21.63988313,0.02814787,0.04659398
row-2,15,33,1,DP1646,102,DP1646102,2.938590402,23.32960581,37.49086925,41.68964883,49.62107378,55.82827726,61.22169467,46.78249678,24.84612893,35.82000368,40.54321877,26.52601581,0.013883104,0.018637592
row-2,15,34,1,DP1646,102,DP1646102,5.692072747,24.82993197,39.58448244,42.83875712,52.73487773,58.24506939,62.7100073,51.33756205,34.1987135,37.41782323,44.28169781,24.02702578,0.088528562,0.307520268
row-2,15,35,1,DP1646,102,DP1646102,3.80125023,22.94877135,40.15456523,42.78214025,50.24196494,58.49159971,64.19375457,54.82900643,31.5933176,45.25188454,46.66696898,21.99546485,0.018510806,0.06989097
row-2,15,36,1,DP1646,102,DP1646102,7.404322273,29.80616904,43.33517191,48.10626953,56.90284879,63.12545654,67.66733176,51.31195335,32.86909358,35.24013879,39.71893158,20.14616657,0.014073935,0.088528562
row-2,15,37,1,DP1646,102,DP1646102,6.145587487,27.70604841,42.14929215,48.71759515,58.77459092,69.13954771,73.81756757,52.88537184,32.06534314,34.93289208,39.95102485,17.69170253,0.069415521,0.2329699
row-2,15,38,1,DP1646,102,DP1646102,7.950391041,30.06709533,44.13035484,46.9320672,56.08564646,63.65960555,68.85500365,53.88858246,30.77421445,30.51112337,39.11614317,18.50983637,0.268406682,0.377411238
row-2,15,39,1,DP1646,102,DP1646102,6.480970767,29.14919392,42.12630998,45.14243974,54.3142805,60.17622352,64.9926954,53.96825397,28.63621639,30.68389335,41.61980773,21.74488678,0.263778981,0.391389432
row-2,15,40,1,DP1646,102,DP1646102,3.212906784,22.90712203,40.84390513,44.33436815,54.43298028,62.66891892,67.5812637,57.75834143,38.64221364,45.91377091,54.40745912,29.53341855,0.027956388,0.30286087
row-2,15,41,1,DP1646,102,DP1646102,6.687028553,28.25924891,42.79738923,47.225693,56.10865968,61.91563185,65.83272462,51.27030404,25.60969966,35.49365692,45.96408489,32.13013096,0.22675737,0.284223278
row-2,15,42,1,DP1646,102,DP1646102,5.557869406,26.43554138,43.45467917,47.63513514,55.51497443,63.14828342,64.48137327,50.25683743,32.37077144,37.97023375,47.20660258,30.19575177,0.023138507,0.172397726
row-2,15,43,1,DP1646,102,DP1646102,4.326900828,22.42121338,42.36072808,46.43316786,52.85336012,60.05752374,63.8264103,47.74862326,36.17474201,46.35043206,55.38038827,43.69369369,0.277662085,0.30286087
row-2,15,44,1,DP1646,102,DP1646102,5.571752511,25.44310241,42.34234234,46.01489244,56.4417458,66.6023166,72.03250548,54.20889444,37.15756573,42.31476374,50.68021041,31.5269351,0.619699935,0.647656323
row-2,15,45,1,DP1646,102,DP1646102,6.867508908,27.11578157,43.45467917,47.79035793,60.19488877,69.92786706,73.94083272,52.01999167,31.9080013,35.13970051,45.8643207,31.30177241,0.189735758,0.181716522
row-2,15,46,1,DP1646,102,DP1646102,5.469943079,25.83636194,45.13697371,50.72589481,60.2766618,67.42604091,73.97735573,50.33088065,25.32634675,38.65140651,55.09704335,34.64791322,0.212874265,0.218991706
row-2,15,47,1,DP1646,102,DP1646102,5.266324217,25.23022815,40.85769443,46.40704894,54.45124178,64.51789627,67.7353528,54.17650053,33.00476653,31.73837102,46.73952476,32.82962016,0.386730034,0.260926288
row-2,15,48,1,DP1646,102,DP1646102,7.391064534,28.39903085,43.88912027,47.96612523,54.39645727,62.57577861,63.59569028,55.15294553,34.13392568,33.66427652,44.7714493,34.53300239,0.545149567,0.908582611
row-2,15,49,1,DP1646,102,DP1646102,10.94451386,30.78930202,45.88159588,49.84934259,55.69758948,60.55058437,62.38130022,36.49108292,14.95210329,16.5609487,30.43261382,20.82002869,0.172397726,0.079209766
row-2,15,50,1,DP1646,102,DP1646102,5.235337378,26.04603485,38.53634039,43.99705828,49.80368882,56.4717779,59.58643207,46.915637,27.17849044,32.47808619,46.82221522,30.64441993,0.074043223,0.195694716
row-2,15,51,1,DP1646,102,DP1646102,6.608357629,24.65753425,40.17987582,43.50523993,52.81683711,60.30405405,64.42658875,47.91059281,20.8477949,37.06788838,47.39706149,30.14340871,0.2329699,0.102506756
row-2,15,52,1,DP1646,102,DP1646102,4.8868527,23.63829886,39.77046601,45.58071585,54.56994156,61.71630814,66.38056976,50.38178537,24.767458,38.43590212,42.64465808,29.54787357,0.018510806,0.172397726
row-2,15,53,1,DP1646,102,DP1646102,4.761904762,27.15963098,41.40404461,44.02392257,52.70729914,60.53688824,64.52246165,54.28847215,34.07839326,39.44941563,46.1409396,27.61996691,0.065231572,0.144441338
row-2,15,54,1,DP1646,102,DP1646102,5.042287185,23.84124601,38.6504748,41.73210373,50.50219138,56.89924618,59.81099343,42.78309963,25.4153362,28.01526016,40.03718484,28.55186267,0.018510806,0.107166154
row-2,15,55,1,DP1646,102,DP1646102,8.019806562,28.55291777,41.9284149,45.95770281,53.67512783,58.96304468,63.05241052,42.42213892,20.67935282,28.13476742,32.32737264,21.11943024,0.004627701,0.041934582
row-2,15,56,1,DP1646,102,DP1646102,5.387019673,26.3964089,39.7334444,42.63604821,50.43827611,54.63385683,59.78360117,43.25975288,19.64055893,24.30606282,36.30056231,28.0161044,0.027766209,0.177057124
row-2,15,57,1,DP1646,102,DP1646102,4.572169004,20.46819291,38.02119487,40.28314028,49.14170928,52.64791819,54.66170869,37.56768013,16.90499329,25.74921861,38.71439007,25.33666528,0.013883104,0.121144348
row-2,15,58,1,DP1646,102,DP1646102,5.530103198,25.29121238,38.50894814,40.59532505,46.19247626,51.81701972,55.37344777,41.77426072,21.94918784,25.44585402,35.59767822,28.15774959,0.03239391,0.097847358
row-2,15,59,1,DP1646,102,DP1646102,3.091304549,18.2377713,31.04890605,33.97683398,40.88986946,47.85883857,52.47899927,33.20838539,14.09726053,24.33811362,33.91288681,30.43639224,0.060572174,0.051253378
row-2,15,60,1,DP1646,102,DP1646102,5.807765283,24.96505451,36.73469388,38.9380935,48.3518992,54.1225347,55.55149744,39.08347123,17.43255125,13.95936753,24.96825685,19.93613772,0.023138507,0.02329699
row-2,15,61,1,DP1646,102,DP1646102,2.920079596,22.31851645,36.26126126,38.16197955,46.62162162,51.20525931,54.52885318,39.01615068,16.82632237,15.05661066,27.9158353,18.64043097,0.018510806,0.218991706
row-2,15,62,1,DP1646,102,DP1646102,4.660095331,21.70347591,35.89298758,37.24836874,43.26607012,44.77385549,48.91800584,32.33837753,19.12166227,19.62608173,32.74627269,20.60810811,0.009255403,0.060572174
row-2,15,63,1,DP1646,102,DP1646102,8.33911796,28.31050228,41.02316602,43.10171658,52.24159971,54.34623813,59.49598247,38.90971355,12.42075061,11.8288897,20.00725558,10.60397132,0.018637592,0.06989097
row-2,15,64,1,DP1646,102,DP1646102,5.423791138,25.65134897,39.43727151,41.5333701,51.12764792,54.49689554,56.55601099,36.39687167,17.12249526,14.61376917,24.52976625,13.94789208,0.037275184,0.013978194
row-2,15,65,1,DP1646,102,DP1646102,3.939143225,22.49557357,36.13715757,40.21183346,50.1141344,54.55624543,59.18097151,42.13522144,23.18015642,19.98069498,30.65028115,19.60378746,0.023138507,0.088528562
row-2,15,66,1,DP1646,102,DP1646102,2.873802582,20.2664665,36.18517166,40.45320831,48.80033094,55.14800515,60.70580716,43.14868805,28.34620335,26.17209046,37.08841944,17.42507814,0.02329699,0.018637592
row-2,15,67,1,DP1646,102,DP1646102,5.474570781,24.61011616,37.58963045,41.63166545,51.70288532,56.31391527,62.76479182,48.82687769,28.44648063,29.72972973,42.15211833,23.70308668,0.027956388,0.097847358
row-2,15,68,1,DP1646,102,DP1646102,4.437965662,21.4956731,34.78643158,37.76022644,45.66289262,49.78542732,53.59295106,39.4187607,23.61978805,28.85640743,36.97170325,25.8733223,0.009318796,0.107166154
row-2,15,69,1,DP1646,102,DP1646102,4.412575841,21.89435166,35.16271373,39.414133,47.15021144,52.64010366,55.0995252,38.99301217,18.9041603,28.95752896,33.14265123,21.81336742,0.023138507,0.037275184
row-2,15,70,1,DP1646,102,DP1646102,4.081632653,22.02497437,34.24802353,37.05259313,44.49872169,48.6395179,54.09514244,37.16969781,19.93473065,28.6863394,37.34355161,28.17613532,0.143458744,0.386730034
row-2,15,71,1,DP1646,102,DP1646102,5.63654033,25.26724976,38.8306674,40.40724398,50.54327977,54.41717227,59.17377109,40.4044611,25.44773011,21.63075237,33.08071585,22.76366329,0.018637592,0.055912776
row-2,15,72,1,DP1646,102,DP1646102,5.828277257,20.06336781,36.99209413,39.11614317,49.8858656,56.29108839,61.3495252,38.79389594,19.25586561,13.22132944,25.70154498,15.12332824,0.013883104,0.140739351
row-2,15,73,1,DP1646,102,DP1646102,4.428414901,20.64579256,35.33737819,37.76889134,48.40044126,56.14790134,62.16672754,33.74982646,9.695034476,16.75227914,23.41786406,12.45633388,0.027766209,0.041934582
row-2,15,74,1,DP1646,102,DP1646102,2.665556018,14.70040071,32.85070785,36.17147553,46.88641344,52.05441928,57.27264427,37.60470174,14.78212907,27.91727538,36.85171658,21.35221436,0.018510806,0.013883104
row-2,15,75,1,DP1646,102,DP1646102,2.466564857,19.52287764,31.80272109,34.23119065,45.32505478,49.69663541,55.46932067,35.5037253,13.33703549,21.13312637,25.15418103,16.00478029,0.02329699,0.013978194
row-2,15,76,1,DP1646,102,DP1646102,2.795131658,16.9281318,31.5193572,33.59992646,44.708729,48.18298028,54.8895179,36.04063247,15.21879022,18.71442455,31.15625422,19.23392988,0.013883104,0.05629574
row-2,15,77,1,DP1646,102,DP1646102,7.649590448,25.25393719,40.95881596,40.6738371,53.50164354,57.62548263,61.58235939,43.49576565,14.03581841,15.81632653,23.93433702,12.48630387,0.018510806,0.074550368
row-2,15,78,1,DP1646,102,DP1646102,4.340783933,24.59185588,34.74015457,36.1279647,44.30697589,48.38842221,52.91130056,36.54495812,15.18201875,11.10756026,21.90010957,16.91887639,0.009255403,0.037021611
row-2,15,79,1,DP1646,102,DP1646102,3.859502985,19.32065343,38.69277441,39.76442659,47.2196859,52.93097151,58.39572681,45.67078532,22.40733028,23.12465527,32.92644475,18.39511315,0.027956388,0.06989097
row-2,15,80,1,DP1646,102,DP1646102,2.957101208,19.40857976,36.76497443,39.16161059,48.85548814,54.52289024,60.27209642,59.30399371,38.04433338,40.41643685,38.70095942,18.11913955,0.171224953,0.065678364
row-2,16,1,1,DP1646,102,DP1646102,7.58871116,27.33120459,41.46442361,44.23607281,50.42457999,53.91252739,57.5922206,46.72590124,24.57772225,35.2766618,48.4477721,35.48906049,0.027766209,0.075060987
row-2,16,2,1,DP1646,102,DP1646102,8.491832107,27.02450843,43.6392244,46.09762824,52.21877283,57.04437546,59.2220599,44.73708402,17.13550285,19.19570549,32.30092509,25.66985978,0.037021611,0.2329699
row-2,16,3,1,DP1646,102,DP1646102,4.937757416,24.59230267,42.14929215,43.3337961,51.27321199,57.75418275,59.5096786,42.85254642,15.07705123,14.58637692,19.01716139,12.75969847,0.004659398,0.055532417
row-2,16,4,1,DP1646,102,DP1646102,6.446388079,27.18758736,43.42585829,44.70416362,54.86669102,59.20379839,62.6734843,43.72252302,17.47420056,14.21201607,21.41302376,14.0173076,0.009255403,0.013978194
row-2,16,5,1,DP1646,102,DP1646102,5.79850988,25.99012208,42.47304364,43.13823959,50.36066472,55.66106647,58.56464573,43.14406035,16.90036559,18.45064556,28.83035062,17.29372021,0.004659398,0.018765247
row-2,16,6,1,DP1646,102,DP1646102,5.784626776,26.60002777,44.89795918,49.20022063,56.94850256,66.30752374,68.27952113,56.42093572,28.36458908,38.9823497,42.52222021,21.03290296,0.004627701,0.018637592
row-2,16,7,1,DP1646,102,DP1646102,4.322273127,23.14322989,41.43535427,46.24726077,58.25876552,69.29123001,72.27447042,68.34189458,46.11967236,41.17025188,44.41691816,21.93663258,0.046913117,0.180480355
row-2,16,8,1,DP1646,102,DP1646102,6.085677514,25.74591856,39.68681519,44.27744071,54.18735062,61.57779401,68.8458729,54.90767736,29.91818349,29.00383492,33.37565754,14.64883251,0.046277014,0.051253378
row-2,16,9,1,DP1646,102,DP1646102,5.603052032,25.04974779,41.91771947,45.23374726,54.87125639,62.07998539,65.89663988,52.25600444,28.53925354,31.97278912,35.58860874,17.25041368,0.009318796,0.032839182
row-2,16,10,1,DP1646,102,DP1646102,4.974779027,26.52135684,44.9396085,44.66194641,49.86760409,56.22357051,57.8981008,54.93081586,30.33458281,35.08457437,34.82726003,16.09670895,0.037021611,0.018637592
row-2,16,11,1,DP1646,102,DP1646102,6.825859596,25.02814787,44.37089116,43.4441198,49.99540357,57.85244704,62.0206355,52.56143274,31.87097968,30.76150475,32.35080718,17.26420298,0.004659398,0.037021611
row-2,16,12,1,DP1646,102,DP1646102,5.318073175,22.75649986,43.03323594,41.79601899,48.06884587,55.54236669,59.42293645,43.54204267,21.66227035,30.84368152,36.64170928,19.63996483,0.004627701,0.037275184
row-2,16,13,1,DP1646,102,DP1646102,3.211624786,22.93488824,42.55634226,40.33370105,45.36157779,50.87655223,52.99945215,44.6388079,24.32782637,29.39515942,36.06929077,25.12841871,0.009255403,0.023456558
row-2,16,14,1,DP1646,102,DP1646102,5.377389051,27.26679713,42.48229904,40.45836377,50.00913075,55.30888031,57.73831264,49.47012819,31.62571151,37.8834916,48.76807351,33.15832725,0.041649313,0.060572174
row-2,16,15,1,DP1646,102,DP1646102,6.659262344,29.60581493,42.56756757,45.82184225,51.48924435,56.02592388,60.10774288,47.2349484,28.49275765,32.73374726,36.0103392,16.20242692,0.027956388,0.018510806
row-2,16,16,1,DP1646,102,DP1646102,7.131287889,28.95815861,44.61757676,48.90887509,54.95343316,65.45379839,68.01497443,48.11883937,26.56300615,31.73837102,29.79321603,14.56150028,0.055532417,0.013978194
row-2,16,17,1,DP1646,102,DP1646102,6.320095606,26.37685211,40.83483734,44.18992087,51.63897005,62.0978121,63.98831264,53.54713314,32.51976466,31.82980278,35.87225801,19.39469665,0.018510806,0.023456558
row-2,16,18,1,DP1646,102,DP1646102,7.862464714,28.61770559,40.65085494,43.06519357,50.36523009,55.96694668,57.82962016,47.98676227,26.29619415,24.28755286,31.85198621,15.72439787,0.018510806,0.074550368
row-2,16,19,1,DP1646,102,DP1646102,5.122865473,25.39837853,39.30332359,42.42147553,50.20683949,55.5846663,57.64243974,46.98042482,24.70123184,19.99178232,28.68674043,11.79138322,0.009318796,0.046277014
row-2,16,20,1,DP1646,102,DP1646102,6.636123837,28.32613999,41.6988417,44.81981982,51.17786706,58.24963477,59.16727538,42.46378824,17.15488917,13.33425262,20.98222383,7.955018742,0.03239391,0.02329699
row-2,16,21,1,DP1646,102,DP1646102,4.044611042,23.791013,41.14026563,42.45725317,49.37910884,54.19963904,56.2682615,36.54033042,9.776613348,9.372127229,19.36785779,14.47876448,0.013883104,0.014073935
row-2,16,22,1,DP1646,102,DP1646102,5.60414642,27.10444722,41.27596985,43.96028682,48.76355948,52.82140248,55.55606282,44.64055893,24.27229395,19.88221329,26.41937239,16.96493791,0.009318796,0.02329699
row-2,16,23,1,DP1646,102,DP1646102,5.36863394,25.4832051,43.74543462,44.33893353,52.80314098,58.89791819,61.65084003,54.89842195,30.9454394,31.62805663,41.99619082,26.46626218,0.018510806,0.018510806
row-2,16,24,1,DP1646,102,DP1646102,3.956684715,21.86189544,40.6462585,42.51006525,51.60701242,58.06245435,64.60007305,50.86306631,24.99884307,17.85829978,19.49011306,6.333884905,0.009318796,0.065231572
row-2,16,25,1,DP1646,102,DP1646102,4.968744254,23.47170161,42.04266741,42.54930606,51.54766253,58.04419284,64.27593134,45.32370771,19.30214263,23.98192111,27.82514058,14.94760066,0.004627701,0.042221805
row-2,16,26,1,DP1646,102,DP1646102,4.141792772,23.95396515,42.40669241,44.43371943,52.5109569,59.18553689,63.94265888,50.79365079,30.24202878,29.95955139,37.85597678,20.95973525,0.079752299,0.009318796
row-2,16,27,1,DP1646,102,DP1646102,6.84868542,27.01518964,44.04761905,44.54894083,53.63577864,57.25438276,59.78142572,44.6388079,22.49525661,13.22853466,22.86413931,12.31431348,0.115692536,0.027766209
row-2,16,28,1,DP1646,102,DP1646102,4.738766255,27.20156556,46.97554698,46.71355028,57.44156318,64.80970767,67.81866326,55.81933454,31.01673102,27.85336012,38.35026301,20.54699431,0.050904716,0.027956388
row-2,16,29,1,DP1646,102,DP1646102,6.418621871,25.33314696,41.55405405,41.59514244,52.7985756,58.00766983,63.02045289,48.88766317,24.75638904,20.07262364,29.42660241,20.16983199,0.023138507,0.070369675
row-2,16,30,1,DP1646,102,DP1646102,7.631079643,27.59035587,41.46442361,45.79985391,53.99926954,60.37710007,61.69649379,44.24545328,26.27608867,29.97169467,35.31198984,17.28258871,0.013978194,0.009318796
row-2,16,31,1,DP1646,102,DP1646102,6.637249494,24.86720716,40.31653478,42.6812902,50.05478451,54.25036523,57.37764792,43.009857,21.21801101,30.52031623,33.48902594,19.24526567,0.023138507,0.023138507
row-2,16,32,1,DP1646,102,DP1646102,7.58943033,26.52936761,42.48023534,45.02373996,52.35573411,59.65710609,62.43151936,44.13901615,20.70233499,28.47490347,40.02358063,26.856959,0.138831043,0.173578533
row-2,16,33,1,DP1646,102,DP1646102,5.152601581,22.8006849,42.80040175,44.91174848,53.59295106,58.2815924,60.74689554,46.77680596,30.88065158,34.71055515,45.29976127,29.94116566,0.120320237,0.065678364
row-2,16,34,1,DP1646,102,DP1646102,6.002941717,27.09056412,40.59569774,44.53981008,50.96785975,55.29583638,57.74744339,43.54667037,25.92438336,22.76366329,31.26700526,21.04678606,0.055912776,0.087926327
row-2,16,35,1,DP1646,102,DP1646102,7.228469619,29.49896791,41.67245129,45.94594595,53.6173929,60.62235705,62.3265157,48.77134527,31.79230876,27.13734142,37.95574098,25.0728863,0.050904716,0.041649313
row-2,16,36,1,DP1646,102,DP1646102,3.142209265,20.05870841,38.78287071,42.88257852,53.09075968,62.72752344,67.42604091,52.09866259,30.63522706,23.23776479,32.90392325,17.90084003,0,0.02814787
row-2,16,37,1,DP1646,102,DP1646102,5.067333056,23.48095701,46.71749452,50.06848064,59.82925493,70.31592403,74.31975895,53.61192096,27.57184506,22.31568303,27.20388173,13.30350621,0.004627701,0.02814787
row-2,16,38,1,DP1646,102,DP1646102,7.65421815,30.16960209,43.81044935,49.67837475,55.65193572,62.35980879,65.70945946,45.68466843,18.37194337,19.07979408,26.45178963,18.17429675,0.06989097,0.037021611
row-2,16,39,1,DP1646,102,DP1646102,7.325651349,27.60693318,40.81632653,43.77642949,49.46585099,54.5045045,54.8895179,44.43981674,27.39014525,29.58363769,38.762924,23.00430376,0.083869164,0.06478782
row-2,16,40,1,DP1646,102,DP1646102,4.905363506,26.7110926,42.84149014,46.31825703,55.16344047,64.48336091,65.40814463,56.11087973,39.30410002,44.5808053,54.10567092,33.60911932,0.115692536,0.018765247
row-2,16,41,1,DP1646,102,DP1646102,8.653801657,31.87028236,46.32030679,49.73520818,55.80259313,63.35829072,64.94704164,52.22467365,29.9689944,31.89828342,42.06994156,28.84446296,0.2329699,0.140739351
row-2,16,42,1,DP1646,102,DP1646102,6.035427319,27.07205331,43.70401222,48.43261629,52.80770636,60.52583195,61.12125639,44.69434032,21.74094127,24.07611693,35.65662978,24.78596881,0.205013512,0.12957564
row-2,16,43,1,DP1646,102,DP1646102,7.279374335,28.80439847,46.49451617,52.37856099,58.92987582,65.6820672,69.64937911,54.88916655,34.5365357,33.40687626,41.22336832,25.82257393,0.18637592,0.115692536
row-2,16,44,1,DP1646,102,DP1646102,8.302096349,29.61979312,48.2560263,54.18644996,61.45909423,70.40723156,70.70560493,46.77680596,25.21171734,32.59678598,40.06439325,27.6844412,0.046277014,0.234565585
row-2,16,45,1,DP1646,102,DP1646102,8.718589477,28.87685687,47.22425128,53.64037507,60.08035062,69.05131483,70.65832725,47.38003309,28.02998751,30.88527928,40.06574142,22.49494392,0.416493128,0.422218052
row-2,16,46,1,DP1646,102,DP1646102,9.399705828,29.48308575,47.77638947,51.7604339,58.50986121,68.5144328,74.18279766,43.6438521,20.98662594,25.82176771,36.46232152,20.4817062,0.037275184,0.333194502
row-2,16,47,1,DP1646,102,DP1646102,4.303762321,22.58866579,41.27596985,48.49696635,54.24250781,66.38513514,68.64043097,41.73261141,16.96083839,21.57140248,28.04378181,14.83268983,0.004627701,0.046277014
row-2,16,48,1,DP1646,102,DP1646102,4.669350733,25.52640104,43.00127831,46.00986121,52.03615778,58.21311176,60.32688093,49.56268222,28.66795367,28.36918551,39.96073776,32.08769994,0.004627701,0.619253143
row-2,16,49,1,DP1646,102,DP1646102,6.700911657,31.97278912,47.30189373,51.38812282,58.59203798,63.96548576,64.95160701,44.6249248,14.09726053,15.31531532,31.14003265,23.1153686,0.046277014,0.070369675
row-2,16,50,1,DP1646,102,DP1646102,5.125022982,26.09728823,43.55592577,47.80405405,52.47899927,64.29950359,65.92859752,50.34013605,25.743903,24.05040175,31.23282735,15.9701976,0.018637592,0.037021611
row-2,16,51,1,DP1646,102,DP1646102,7.931880235,27.03382723,45.55524913,46.21986852,54.332542,60.29035793,63.5728634,46.87398769,26.46626218,25.86412944,37.03065482,23.7353908,0.050904716,0.143458744
row-2,16,52,1,DP1646,102,DP1646102,3.41987135,20.36188625,44.13805698,45.02665931,49.18279766,55.64737034,56.87545654,38.05821648,21.26428803,28.31862475,37.03433163,16.86431329,0.037021611,0.159504597
row-2,16,53,1,DP1646,102,DP1646102,4.590679809,23.85611779,42.81117853,44.84739842,53.55642805,66.7402096,69.06957633,51.33046416,29.02957101,32.93072331,39.52074231,18.74425446,0.03239391,0.009382623
row-2,16,54,1,DP1646,102,DP1646102,5.682817345,26.50747374,45.88619231,48.49236992,56.25574554,63.43590212,65.52227904,44.51385997,26.0678421,30.7706355,42.27737489,26.3825258,0.041934582,0.124947938
row-2,16,55,1,DP1646,102,DP1646102,6.557452913,25.49622589,42.34693878,45.15157049,49.85847334,54.5242878,57.33655953,29.12675274,14.86026843,20.45288532,30.52410519,15.12686156,0.009255403,0.101809431
row-2,16,56,1,DP1646,102,DP1646102,7.464482392,27.5603392,41.05074462,44.27284427,51.99506939,57.79766253,60.30861943,42.31647188,21.07455227,23.791013,34.57501914,16.66898052,0.027956388,0.037530494
row-2,16,57,1,DP1646,102,DP1646102,4.113807685,19.89911611,36.0590182,38.76631734,47.6807889,53.7461243,57.67896275,45.17562127,27.98371049,30.38257852,38.87662718,20.78300708,0.157341848,0.065678364
row-2,16,58,1,DP1646,102,DP1646102,4.444750873,22.19445601,43.06519357,42.3895179,53.91252739,60.61906501,64.96073776,46.915637,24.31513146,21.25639153,28.0790858,13.7755102,0.027956388,0.050904716
row-2,16,59,1,DP1646,102,DP1646102,6.659262344,24.84518671,39.46037875,41.85512043,53.78469686,58.74701232,63.11632579,37.61395715,17.29178158,15.11766869,20.35701242,14.61376917,0.083298626,0.189735758
row-2,16,60,1,DP1646,102,DP1646102,6.265907724,24.23527234,39.71956129,39.66262181,49.49780862,54.38276114,56.22717312,40.60029417,24.07330279,24.70582828,36.06143867,25.0689465,0.032615786,0.042221805
row-2,16,61,1,DP1646,102,DP1646102,5.84666299,22.4860012,42.6686891,42.80658209,52.74866703,58.84353741,61.86997809,44.47683835,20.24619372,19.77720964,34.68762668,24.71042471,0.102506756,0.150121974
row-2,16,62,1,DP1646,102,DP1646102,5.585635615,24.04249371,42.43973703,42.98758218,50.91307524,57.3046019,58.94357195,39.33083437,17.43427101,17.96745725,26.6298393,14.57069314,0.018510806,0.060160118
row-2,16,63,1,DP1646,102,DP1646102,9.83849322,28.59006616,46.11141754,46.66271001,54.86669102,59.87773488,61.20343316,31.51927438,9.468277107,11.99209413,22.36985307,13.16581054,0.087926327,0.12957564
