Plot row,Plot col,Grid row,Grid col,Plot,20190613,20190621,20190627,20190703,20190710,20190716,20190724,20190801,20190807,20190817,20190823
row-1,81,96,1,FM 2334GLT,0.186219739,0.941047902,3.485766758,7.755020215,21.08860522,28.56458872,34.62231228,31.94156318,37.37987013,40.28287774,38.54861325
row-1,81,97,1,FM 2334GLT,0.170701428,0.75699765,3.588613407,9.927409598,21.5317874,26.92393629,30.68783069,30.42220599,34.77877551,37.70229838,34.9501204
row-1,81,98,1,FM 2334GLT,0.191358025,1.24538323,4.4345898,10.91468361,21.36325333,26.55686425,31.91207925,29.80904818,35.12489796,38.36394104,36.48986013
row-1,81,99,1,FM 2334GLT,0.20598608,1.043924178,4.019185009,12.27651566,23.80387628,30.20524115,36.87746704,33.18918919,39.95028409,43.61145111,40.46373243
row-1,81,100,1,FM 2334GLT,0.381750466,1.004796309,3.665927568,11.45711517,22.39318373,30.3137668,34.74332996,32.59605551,37.52905475,40.6874745,38.56229267
row-1,81,101,1,FM 2334GLT,0.262164102,0.978142736,3.658536585,11.50389255,22.17783465,30.33611031,36.64511072,33.65376187,39.36596074,43.83584931,42.79238754
row-1,81,102,1,FM 2334GLT,0.192427064,0.916762795,3.215077605,9.870278263,20.54867201,26.53771266,32.35956321,30.7226792,36.5541064,38.02537533,35.55899553
row-1,81,103,1,FM 2334GLT,0.114835506,0.821156865,2.541781451,7.260516556,16.1480603,21.51680552,29.83119174,27.59694477,34.08441558,36.19917239,32.97213622
row-1,81,104,1,FM 2334GLT,0.166666667,0.613534385,2.791551882,9.954294932,20.43007397,27.85598008,35.17392773,32.16216216,37.57747934,40.5752754,38.36945304
row-1,81,105,1,FM 2334GLT,0.257603973,0.801408536,3.063360882,9.221669579,21.38197934,25.86740719,33.47968029,28.96592244,34.45893595,38.11429158,33.65325077
row-1,81,106,1,FM 2334GLT,0.217256363,0.979823571,4.157943067,11.0902003,21.68783746,26.54728845,35.12901766,29.60775047,37.36441116,40.2961595,35.78878971
row-1,81,107,1,FM 2334GLT,0.015605006,0.461417036,1.744719927,7.353138863,15.8952592,20.93906604,30.01519757,26.65701796,34.30720558,36.80448685,34.21223624
row-1,81,108,1,FM 2334GLT,0.08069522,0.399865694,2.277318641,8.563600521,19.09116445,23.18310221,32.1186057,25.81446311,33.1482438,36.28124893,33.03238603
row-1,81,109,1,FM 2334GLT,0.199744078,0.787948315,2.609016999,9.535901634,20.59236603,22.38501069,29.89136553,26.0073046,33.05194805,39.28328573,33.39831059
row-1,81,110,1,FM 2334GLT,0.086902545,0.185173942,1.289256198,5.541739481,13.97584345,16.97468799,26.71740607,21.91539365,29.06766529,32.48674011,29.39456484
row-1,81,111,1,FM 2334GLT,0.136561142,0.742663929,2.203856749,9.085992428,17.73352892,19.17073638,29.38477992,25.47884841,33.94240702,35.92216408,31.40453473
row-1,81,112,1,FM 2334GLT,0.065176909,0.369341595,1.193755739,6.600349509,16.38525639,19.37501995,26.49388864,19.39225712,27.93775826,32.62613899,26.49020211
row-1,81,113,1,FM 2334GLT,0.130353818,0.311345808,1.932742055,8.269571319,17.02506164,18.23550065,28.09017224,22.26150475,30.76575413,36.06351149,28.08385486
row-1,81,114,1,FM 2334GLT,0.074904029,0.329660267,2.335550628,11.06953122,22.8176399,22.50949599,29.95133545,25.60223267,32.19805195,40.43587651,33.64293086
row-1,82,1,1,FM 2334GLT,0,0.239815433,0.724316334,2.840054796,9.519053712,14.08918255,24.07688844,20.86075206,28.56404959,30.6350672,26.92452379
row-1,82,2,1,FM 2334GLT,0.031036623,0.393760874,1.119733925,5.262454476,15.07443588,18.95049315,27.89955488,22.31786134,31.54545455,35.76143087,29.97936017
row-1,82,3,1,FM 2334GLT,0.040573016,0.335765087,1.507760532,4.85952413,13.87909241,16.44482748,22.90048407,20.42303173,25.21103896,29.31842276,26.55859923
row-1,82,4,1,FM 2334GLT,0.068662027,0.364276607,1.711662075,6.717972846,17.70543991,18.73394967,28.28308278,26.18683901,31.56637397,36.97205978,31.44215314
row-1,82,5,1,FM 2334GLT,0.006242002,0.088033513,1.05785124,4.557064122,12.79298399,18.12378308,27.67364629,26.27599244,33.4807593,37.61049912,34.80729113
row-1,82,6,1,FM 2334GLT,0.037243948,0.114720444,1.189948263,4.503293453,15.8952592,21.77535191,32.77343859,27.64061359,35.27272727,40.32009849,35.87891297
row-1,82,7,1,FM 2334GLT,0,0.143463264,1.542699725,5.426175281,16.01697825,24.36400779,30.05741304,29.58655953,34.13311688,37.63551178,33.9762662
row-1,82,8,1,FM 2334GLT,0.12654321,0.676947362,2.703397612,7.706008872,20.23969289,27.48890804,33.98841018,34.84002922,39.99020408,42.79949386,41.29817722
row-1,82,9,1,FM 2334GLT,0.124146493,0.717316321,2.41322314,8.627084099,22.51490278,28.07622331,34.7640335,33.12867215,38.22402597,42.10186319,37.62183236
row-1,82,10,1,FM 2334GLT,0.090006207,0.358205331,2.336088154,7.484379699,17.82715895,25.58423215,30.94393786,30.61504748,35.75974026,39.93608051,37.0899654
row-1,82,11,1,FM 2334GLT,0.065541026,0.677634993,2.934802571,7.568221535,22.69592085,31.39902327,38.88637392,37.59240321,43.71126033,47.07773332,45.09803922
row-1,82,12,1,FM 2334GLT,0.052762259,0.413597392,2.303030303,6.912520281,20.34268593,28.12410227,33.65417089,33.50474799,38.83329029,42.34666123,39.41864465
row-1,82,13,1,FM 2334GLT,0.171655067,1.21121972,3.056171471,7.702648205,21.95312256,30.58508092,37.83669081,35.95769683,43.75,45.37263702,45.93395253
row-1,82,14,1,FM 2334GLT,0.064814815,0.664170994,2.0436068,6.745965452,20.22408789,27.93577835,32.49465271,30.14982374,37.27922078,39.89656571,38.17584898
row-1,82,15,1,FM 2334GLT,0.124146493,0.58587821,2.232076866,8.189381536,21.7845885,28.51990169,33.94352648,32.77614571,37.15779959,41.88639239,39.5631235
row-1,82,16,1,FM 2334GLT,0.138888889,0.73868319,3.233555063,9.402251996,21.94063856,29.40742167,34.96847912,32.95534665,39.68879132,42.17326261,38.66146849
row-1,82,17,1,FM 2334GLT,0.131082051,0.824150667,4.231337768,11.72593294,25.40494991,31.3607201,33.64927569,31.89981096,36.57670455,41.49652885,37.99459663
row-1,82,18,1,FM 2334GLT,0.090509035,0.347974726,2.031221304,7.189697134,19.03810742,27.2463213,33.47102761,31.87436085,37.43866219,40.90167279,40.11490715
row-1,82,19,1,FM 2334GLT,0.009363004,0.176067027,1.215794307,5.335961776,16.34780438,22.41054614,27.76143051,23.90357925,32.51948052,34.91330666,34.24492604
row-1,82,20,1,FM 2334GLT,0.159171062,0.827203077,3.935698448,10.55832136,23.27330608,28.8422867,30.61057039,28.28634039,35.64285714,39.13340857,35.10823843
row-1,82,21,1,FM 2334GLT,0.127250155,0.682284748,3.566574839,10.1941261,24.32820449,28.39541639,34.74051559,32.10340776,40.42161674,44.87876612,41.39051332
row-1,82,22,1,FM 2334GLT,0.121042831,0.403739907,1.763085399,5.538378814,14.37845261,20.04686697,26.6970618,24.08765522,30.50103306,34.80552156,33.08368387
row-1,82,23,1,FM 2334GLT,0.00308642,0.25661152,1.548410939,5.638182802,17.79906994,26.60793514,32.03591129,29.93425858,35.78254132,38.91795766,36.36394909
row-1,82,24,1,FM 2334GLT,0.040573016,0.50670004,2.141414141,7.662320204,20.98561218,31.99473549,37.81098728,36.11979547,42.67497417,46.0141582,44.94324045
row-1,82,25,1,FM 2334GLT,0.062073246,0.516058527,2.178145087,7.652238204,17.6835929,23.81499569,29.21591805,28.19884216,32.7987013,35.60451516,33.374613
row-1,82,26,1,FM 2334GLT,0.202865079,0.937089832,3.07805326,10.33445822,23.22024906,30.99683999,34.69830012,34.87955347,38.85911674,43.52450327,40.57791538
row-1,82,27,1,FM 2334GLT,0.148975791,0.716410661,2.054693274,8.183223552,20.04931182,28.72418526,35.21051447,34.87367803,38.91558442,41.35681449,40.80839353
row-1,82,28,1,FM 2334GLT,0.124146493,0.579957877,2.960514233,10.73206589,24.07540339,32.50513611,37.22559946,33.27262045,41.45779221,44.31448993,41.68512111
row-1,82,29,1,FM 2334GLT,0.077160494,0.712474339,1.877309682,7.319532195,16.83780157,24.00331961,31.04616332,28.25499412,35.36688312,38.61689106,37.63551178
row-1,82,30,1,FM 2334GLT,0.102420857,0.631412786,2.383254015,8.949455572,21.07924222,27.55274666,31.13812901,29.37910884,36.33959184,39.37621832,37.57053452
row-1,82,31,1,FM 2334GLT,0.105524519,0.919798434,3.233555063,10.55976203,23.00489997,29.66899678,34.07632557,30.87216947,38.96163265,43.04015684,41.43155159
row-1,82,32,1,FM 2334GLT,0.012484005,0.268612069,1.917355372,7.349778196,22.13101963,28.10175875,34.370756,29.36157779,36.46694215,40.63130536,38.30065359
row-1,82,33,1,FM 2334GLT,0.071384233,0.50364763,2.90174472,11.50389255,26.10717518,34.9676019,37.7378138,33.95417156,39.21423037,44.16743613,41.79063644
row-1,82,34,1,FM 2334GLT,0.087388034,0.506951612,2.817263545,9.439005647,24.30635748,30.12326656,33.94918515,29.61869978,36.93504649,40.8364967,38.54519339
row-1,82,35,1,FM 2334GLT,0.027932961,0.430389793,2.479338843,8.64027423,20.523704,27.36123081,31.22537431,29.69466764,34.63649277,38.05615403,36.41120345
row-1,82,36,1,FM 2334GLT,0.186219739,0.582842572,2.435261708,9.515278529,22.84260791,29.34341983,35.13750566,33.51059167,36.94805195,40.87787298,38.96800826
row-1,82,37,1,FM 2334GLT,0.071384233,0.640519701,2.305986696,6.34802596,17.02194064,26.25363082,33.31363278,30.31663516,35.47585227,39.61218837,38.27160494
row-1,82,38,1,FM 2334GLT,0.04034761,0.292839029,1.53902663,6.338334057,16.56003246,24.06715822,31.07458126,28.79553467,34.81727789,38.42549844,36.47960056
row-1,82,39,1,FM 2334GLT,0.187260073,0.804444175,3.401285583,9.716328644,22.8207609,28.93485269,33.62039851,30.62279671,36.95441632,40.09438802,37.82593739
row-1,82,40,1,FM 2334GLT,0.232774674,1.470233064,3.976348854,13.4017174,24.6090946,30.40254237,35.67507922,32.51175088,39.2852531,43.08071931,40.57791538
row-1,82,41,1,FM 2334GLT,0.346431135,1.291169378,3.603305785,10.85831429,23.26706407,30.78298062,35.96194979,34.05405405,39.86311983,43.17567799,42.16608997
row-1,82,42,1,FM 2334GLT,0.130353818,0.980511202,2.751147842,9.244862088,20.46128398,26.4898337,34.01440955,32.04967129,37.8538961,41.65646675,38.86136911
row-1,82,43,1,FM 2334GLT,0.291744258,1.419370593,3.831037649,11.2716763,20.71408508,28.49755817,38.05324599,34.00438276,41.37396694,44.88218597,42.30361479
row-1,82,44,1,FM 2334GLT,0.104938272,0.646590978,1.383105294,5.703498279,15.56131207,19.03986722,31.87549251,28.04674945,34.01342975,35.51951584,35.80930885
row-1,82,45,1,FM 2334GLT,0.199744078,1.565886267,3.939393939,12.26903672,24.96800974,29.81901752,38.4563702,36.6039953,43.14307851,45.95063239,44.7746818
row-1,82,46,1,FM 2334GLT,0.086902545,0.807479813,2.442719882,9.843392929,21.07300022,26.95904753,35.44692109,31.45069394,38.32644628,42.76485788,39.91997538
row-1,82,47,1,FM 2334GLT,0.177897069,0.944934187,2.668144863,8.005613285,19.44695858,24.95770692,33.17936228,29.82322863,35.43831169,39.43777573,36.03501932
row-1,82,48,1,FM 2334GLT,0.058969584,0.306599478,0.903581267,4.331899449,13.83227739,19.4420505,28.16334572,26.6880935,31.24897959,33.17601997,31.62682535
row-1,82,49,1,FM 2334GLT,0.146687057,0.995689393,1.829201102,7.477483533,20.18975687,24.81407003,33.65527281,31.3149811,36.48376623,38.44009248,37.67113863
row-1,82,50,1,FM 2334GLT,0.065176909,0.732578371,1.707988981,7.030514854,18.7072813,23.61071212,30.234718,28.14862949,32.67857143,36.27782908,33.88051024
row-1,82,51,1,FM 2334GLT,0.09310987,0.655697893,1.700642792,7.763140207,18.4732062,22.79357784,29.81719437,27.1386604,31.36688312,35.46732328,33.85657125
row-1,82,52,1,FM 2334GLT,0.10299304,0.799731388,1.869605142,7.958835912,19.79338972,24.13099684,29.90889543,26.65687427,32.31168831,34.92356623,33.71977703
row-1,82,53,1,FM 2334GLT,0.115477045,1.104972376,2.512396694,8.901065856,19.79026872,24.83002968,31.62219971,28.73384254,34.62662338,38.56929145,37.64705882
row-1,82,54,1,FM 2334GLT,0.034331013,0.428025014,1.274944568,6.512972174,15.96392123,22.32117208,29.07424174,27.97591069,31.94408574,35.89480524,34.20761246
row-1,82,55,1,FM 2334GLT,0.167597765,0.824175824,2.247933884,8.261222282,19.95256078,27.57126348,35.00788022,33.35865595,38.31998967,42.32413392,40.78087375
row-1,82,56,1,FM 2334GLT,0.053057021,0.555521826,1.417814509,6.210512166,14.77794076,21.42743145,29.50712992,25.4550767,31.59865702,35.86060668,35.02579979
row-1,82,57,1,FM 2334GLT,0.00308642,0.437749064,1.461891644,6.568879682,16.48200743,24.34804813,31.86704942,29.4359577,34.12642045,38.75288998,37.95665635
row-1,82,58,1,FM 2334GLT,0.037243948,0.699001862,1.910569106,8.570283003,19.80899473,26.82498643,31.81020824,31.30434783,34.06508264,38.3244934,37.84313725
row-1,82,59,1,FM 2334GLT,0.012345679,0.653215714,1.563192905,7.283905242,17.83652196,24.66404928,31.05651244,28.55807159,33,37.27730178,35.18689511
row-1,82,60,1,FM 2334GLT,0.096751038,0.964561521,2.239467849,9.39359113,21.24153428,28.5422452,32.28553644,30.45534665,34.33948864,39.47881399,37.91252009
row-1,82,61,1,FM 2334GLT,0.015518312,0.512804859,1.955681142,7.564899946,17.92078899,26.27916627,31.77136103,27.7173913,33.39036674,37.1753026,34.5166034
row-1,82,62,1,FM 2334GLT,0.190381074,1.050597754,2.104683196,7.932105984,17.23104772,25.3598902,32.21197374,28.29040643,32.99974174,36.96110431,36.49810802
row-1,82,63,1,FM 2334GLT,0.046554935,0.379454799,1.252525253,6.258144275,16.73792953,25.24178876,34.51255207,30.20564042,36.63481405,38.90248878,38.41865873
row-1,82,64,1,FM 2334GLT,0.021725636,0.501147204,1.345158906,7.370777507,16.5735568,23.56283316,30.16998762,26.63842221,33.83441558,37.44058001,35.20741425
row-1,82,65,1,FM 2334GLT,0.163580247,0.752838322,2.494031221,7.306089528,17.88957898,25.59290115,33.56289018,32.03290247,36.19253616,39.48907356,36.9241818
row-1,82,66,1,FM 2334GLT,0.021725636,0.619270233,2.034894399,7.652238204,18.18607409,25.50671901,33.44590791,30.41421857,36.67032541,41.09298588,38.73409013
row-1,82,67,1,FM 2334GLT,0.059299023,0.906565734,1.476584022,6.980104853,20.89822415,27.47614032,33.21855491,27.97078159,35.78576963,38.79368965,36.52906777
row-1,82,68,1,FM 2334GLT,0.12796105,0.816586728,2.025129342,10.05045274,22.15704531,27.89747518,31.74884611,27.93864134,34.01988636,38.4904757,35.17027864
row-1,82,69,1,FM 2334GLT,0.168534066,0.73868319,2.391184573,9.298964915,22.19656066,28.71141754,35.62050335,31.36310223,36.68506494,40.67918334,38.71345029
row-1,82,70,1,FM 2334GLT,0.068280571,0.856050027,1.428833792,8.005108213,19.70600169,24.45976571,34.99662276,30.91656874,37.90040816,41.81115557,38.68249054
row-1,82,71,1,FM 2334GLT,0.003103662,0.309635116,1.127124908,4.828093154,11.65069754,18.27699575,32.38711122,30.2147553,36.6525974,37.61389909,36.66782007
row-1,82,72,1,FM 2334GLT,0.077160494,0.371331965,1.300275482,5.222476139,13.10196311,20.24641706,27.59765845,27.81433608,32.22402597,33.46933225,33.91468868
row-1,82,73,1,FM 2334GLT,0.195530726,0.916762795,3.045084996,9.295604248,20.62981805,28.06983945,35.01632331,33.53910681,38.77597403,40.33035806,40.25170138
row-1,82,74,1,FM 2334GLT,0.062073246,1.028662129,2.616407982,8.028632881,19.46568459,25.38861757,33.21072884,28.30222117,35.17884814,37.61729906,37.0165179
row-1,82,75,1,FM 2334GLT,0.040573016,0.49754281,1.718403548,7.306089528,16.94391561,25.15879856,29.98986829,27.64101058,33.18181818,34.86884853,34.08668731
row-1,82,76,1,FM 2334GLT,0.015518312,0.549433778,1.603843311,7.223762906,17.57123685,25.16199049,30.87652784,28.49671293,34.36038961,36.71917253,34.7252146
row-1,82,77,1,FM 2334GLT,0.106114041,0.613198956,1.359044995,7.260516556,17.08436066,25.90251843,33.6851289,28.91453616,35.65018079,38.11087172,35.89138538
row-1,82,78,1,FM 2334GLT,0.117283951,0.766154879,2.121212121,7.329614195,17.48384882,26.51856108,32.7325713,29.39482961,36.97055785,39.81028152,37.79966485
row-1,82,79,1,FM 2334GLT,0.074487896,1.162299239,3.1184573,9.974986479,22.25898068,28.63161927,34.25925926,29.03433163,35.8793905,40.02257105,38.1630547
row-1,82,80,1,FM 2334GLT,0.135802469,1.781919738,4.96969697,16.1345611,28.207609,33.14500942,38.30636034,33.54273192,39.07864153,44.52944376,43.66357069
row-1,82,81,1,FM 2334GLT,0.096751038,0.552469509,1.550045914,6.365063985,14.50641366,19.86338536,26.19891928,21.82907232,28.20454545,31.35665675,30.86419753
row-1,82,82,1,FM 2334GLT,0.149808058,1.086758545,2.868686869,11.34017174,22.92687494,31.68948897,36.24377546,31.41010576,38.42975207,42.75845559,41.07246674
row-1,82,83,1,FM 2334GLT,0.146687057,1.041223969,2.438934803,10.99936516,22.77706688,30.03287689,35.22740065,29.86705625,37.80668905,41.91375124,40.68455452
row-1,82,84,1,FM 2334GLT,0.221591086,0.888251274,1.814508724,8.153055706,19.03810742,26.65262217,35.45722046,30.9253819,36.08277376,40.10267918,40.1384083
row-1,82,85,1,FM 2334GLT,0.114835506,0.922834072,1.925351072,8.875520903,20.15542586,26.18979221,33.3053386,29.14218566,37.43220558,39.81028152,37.95665635
row-1,82,86,1,FM 2334GLT,0.124146493,0.656268124,1.333333333,8.005108213,18.31091414,24.95505907,29.88855117,25.84475425,32.58006198,36.04527889,34.12796698
row-1,82,87,1,FM 2334GLT,0.108024691,1.047295246,3.07805326,9.779812222,20.7702631,28.39222446,33.66087176,30.19138057,36.71753247,39.39548484,36.58561609
row-1,82,88,1,FM 2334GLT,0.021847009,0.801408536,1.587596669,8.51592956,19.13485846,26.04296339,31.76010357,27.12636961,34.11996384,37.05071646,35.79635363
row-1,82,89,1,FM 2334GLT,0.170701428,0.901584603,1.226903178,6.842317516,15.44895603,20.54007469,30.71582542,25.1541271,34.45247934,35.68482964,34.31141206
row-1,82,90,1,FM 2334GLT,0.018726007,0.464919696,1.093865484,6.472644173,14.00081146,18.90580612,27.26274907,22.53231492,29.67458678,32.13296399,30.2110051
row-1,82,91,1,FM 2334GLT,0.043451273,0.457861482,0.771349862,4.096652776,11.16694236,18.61534042,30.27350858,25.19211103,35.3538961,37.5118999,36.37016518
row-1,82,92,1,FM 2334GLT,0.04034761,0.32177767,1.241685144,5.723215486,14.1131675,21.11462223,28.04795677,26.66471877,34.11918367,35.47758285,34.28620571
row-1,82,93,1,FM 2334GLT,0.098765432,0.671530173,1.270890725,5.161984138,13.69495334,21.03163203,31.44088911,25.57487217,36.71103896,38.61546782,37.5369797
row-1,82,94,1,FM 2334GLT,0.034140286,0.43409629,1.237832874,6.166823498,15.97016323,23.01701299,29.7590904,25.49353702,33.30844156,36.45566157,34.88936767
row-1,82,95,1,FM 2334GLT,0.031036623,0.369341595,1.260162602,5.031908851,13.61380731,18.48447126,25.20826297,20.69036428,29.62293388,31.46609213,29.55781266
row-1,82,96,1,FM 2334GLT,0.131082051,0.543412631,2.303030303,7.991665546,19.81835773,26.61112707,32.13841105,28.09048179,37.41929236,39.42751616,37.42006087
row-1,82,97,1,FM 2334GLT,0.297951583,1.335680894,3.346189164,10.58946095,23.73521426,30.06798813,33.10536981,30.34077556,35.24341426,39.75924216,37.70588235
row-1,82,98,1,FM 2334GLT,0.049936019,0.501147204,2.097337006,7.88601947,17.92390999,24.28740145,30.21446356,27.65241021,34.31168831,35.65891473,35.18403853
row-1,82,99,1,FM 2334GLT,0.062073246,0.470071121,1.447199265,6.623874177,16.79098655,24.46295764,30.68783069,27.88020453,35.80191116,38.10403201,36.50842793
row-1,82,100,1,FM 2334GLT,0.031036623,0.343027139,0.988062443,5.202312139,14.74360975,20.46666028,29.98811679,25.44923302,33.08367769,35.36472761,33.51909185
row-1,82,101,1,FM 2334GLT,0.021725636,0.424284973,1.18640955,6.615657055,17.09684467,22.97232596,32.06405494,27.85390796,33.05462293,36.88998324,36.61245675
row-1,82,102,1,FM 2334GLT,0.08069522,0.286926528,1.348854398,6.711251512,15.73920914,22.64994095,28.03304663,25.24089307,31.68259298,33.19733442,31.43531343
row-1,82,103,1,FM 2334GLT,0.028089011,0.192301822,0.384331116,3.187533802,9.909178865,15.37553066,24.15850501,21.17750183,28.38636364,29.95109606,28.94223864
row-1,82,104,1,FM 2334GLT,0.124146493,0.537307996,1.940133038,7.995026213,17.1811117,24.18845159,33.36634224,29.17750183,38.13311688,39.01468788,37.94329879
row-1,82,105,1,FM 2334GLT,0.021847009,0.528317836,2.241969066,9.368839587,18.08620205,24.21717897,32.94213667,27.02118335,35.92135847,37.53291611,34.82284142
row-1,82,106,1,FM 2334GLT,0.043209877,0.880335134,2.449954086,9.749741054,17.91766799,23.65859108,34.02848137,29.03936545,35.95686983,39.3002856,36.28138975
row-1,82,107,1,FM 2334GLT,0.058969584,0.446805941,1.002754821,4.725097459,11.66006055,16.6650707,28.2382912,23.97473561,33.8197314,35.20331837,33.02554632
row-1,82,108,1,FM 2334GLT,0.015432099,0.454809072,1.237832874,6.539857508,14.75609375,22.21903029,31.65597208,26.92420682,34.91735537,36.96450428,35.39208645
row-1,82,109,1,FM 2334GLT,0.006242002,0.349098415,0.898004435,3.834520769,11.96279767,15.25423729,29.21530752,25.25851939,34.55194805,35.3886666,35.01248247
row-1,82,110,1,FM 2334GLT,0.052762259,0.546381368,1.087235996,6.116413496,15.44583502,18.38232947,27.94101092,20.43655482,29.34207128,34.20881639,31.54454764
row-1,82,111,1,FM 2334GLT,0.074904029,0.534272357,0.760330579,5.556483678,12.39661683,17.49816464,24.1510596,18.69101534,26.52053202,31.65374677,29.14401012
row-1,82,112,1,FM 2334GLT,0.105524519,0.968368648,1.89578714,7.302728861,18.92302917,23.35216573,28.89789486,23.6201607,32.21428571,36.34280633,31.94358445
row-1,82,113,1,FM 2334GLT,0.043694017,0.395483637,0.613406795,4.899852131,13.11444711,17.36729548,25.78595224,20.16946676,31.86363636,34.07886187,29.90712074
row-1,82,114,1,FM 2334GLT,0.003103662,0.421953737,1.123966942,7.006582245,16.25729534,20.25918478,28.77969155,22.61457109,34.09415584,37.96381793,34.26643599
row-1,83,1,1,FM 2334GLT,0.012414649,0.395483637,1.039485767,4.751244612,12.70247495,19.72932427,28.42632413,20.61985899,30.68181818,35.77169043,28.07359529
row-1,83,2,1,FM 2334GLT,0.031210012,0.388561715,1.168044077,4.918306659,10.10892294,13.49191063,24.11347518,20.18699781,28.6038961,31.89174487,26.19195046
row-1,83,3,1,FM 2334GLT,0.058641975,0.352134054,1.006427916,4.467239133,12.50585188,15.25742922,25.54606157,21.82615047,30.56979592,33.58833129,29.43811771
row-1,83,4,1,FM 2334GLT,0.058969584,0.351027136,0.923872875,4.536235803,13.71992135,15.43298541,25.6501182,23.16098707,29.78571429,33.71413029,29.16452926
row-1,83,5,1,FM 2334GLT,0.00308642,0.072855321,0.206947524,2.964108079,10.19006897,13.79233298,21.9612947,21.65347353,28.63636364,32.90927123,29.099552
row-1,83,6,1,FM 2334GLT,0.034331013,0.409022924,1.535544319,4.938354105,15.54882806,21.67321012,33.64009907,30.49647474,37.62987013,43.54005168,38.1630547
row-1,83,7,1,FM 2334GLT,0.043694017,0.512804859,1.924701561,6.655751946,17.51817983,23.59475247,32.55715256,30.70211516,37.59684917,42.17666259,37.2996216
row-1,83,8,1,FM 2334GLT,0.028089011,0.434730105,1.307621671,6.748218847,19.20664149,26.35577261,34.23494794,32.73275047,37.88636364,41.3878689,37.93257654
row-1,83,9,1,FM 2334GLT,0.090509035,0.664804808,2.06947524,7.742976206,20.05867482,28.17517316,34.74988683,32.45299647,39.22727273,42.65585992,40.45063639
row-1,83,10,1,FM 2334GLT,0.049382716,0.504166164,2.053259871,8.001747547,22.64286383,27.57189824,36.30602082,33.43462381,40.30216942,43.10728087,39.02422145
row-1,83,11,1,FM 2334GLT,0.136561142,0.75089283,2.427915519,7.719451539,23.36069411,30.90108206,38.55679388,36.32724617,41.82270145,45.90643275,42.3873409
row-1,83,12,1,FM 2334GLT,0.037037037,0.880335134,2.369146006,7.577934445,21.06987922,31.0191835,36.77530114,36.07814336,40.8477531,43.92462638,40.7133819
row-1,83,13,1,FM 2334GLT,0.046815018,0.564695827,2.594235033,6.139938164,19.50937861,26.88244119,37.47044917,37.45887192,43.31740702,47.70356691,45.9218221
row-1,83,14,1,FM 2334GLT,0.195530726,1.769777184,5.182736455,12.89823901,26.21953123,32.51619905,36.3503321,34.49525201,39.79220779,44.93006395,41.32553606
row-1,83,15,1,FM 2334GLT,0.071783028,0.592167516,1.939393939,6.772695379,16.71608252,22.26371732,30.04052685,26.14755296,33.15792872,37.7654663,36.62882697
row-1,83,16,1,FM 2334GLT,0.242085661,1.113995894,3.507021434,10.00470493,23.46368715,31.11813336,37.30721603,34.22444183,41.82270145,45.29783762,43.26459423
row-1,83,17,1,FM 2334GLT,0.209107082,1.150506952,3.533516988,13.34520769,26.94360351,32.27999617,37.67308342,34.32478733,39.96319731,44.66331521,41.59228481
row-1,83,18,1,FM 2334GLT,0.175925926,1.132109649,4.275482094,10.45839495,25.16151181,31.57777139,38.10368119,35.20564042,41.03176653,46.19541055,44.5094217
row-1,83,19,1,FM 2334GLT,0.217256363,0.871228219,3.155949741,10.73396962,24.41559252,30.39994893,36.94745388,32.10340776,41.14475723,44.04324765,42.11558308
row-1,83,20,1,FM 2334GLT,0.183116077,1.175177803,3.584626755,11.5573524,25.76074405,30.24354432,34.93096424,30.23207991,38.87662338,42.35686115,39.79344072
row-1,83,21,1,FM 2334GLT,0.028089011,0.659320534,2.764227642,8.483410739,23.24209606,26.82817837,34.15794214,29.94124559,37.59362087,41.26886985,40.14103887
row-1,83,22,1,FM 2334GLT,0.130353818,1.022557309,2.842975207,8.25715822,21.77210449,28.00919276,36.98789045,32.07304602,39.86311983,43.26117438,40.84279326
row-1,83,23,1,FM 2334GLT,0.131082051,0.834800559,2.597930525,8.176717144,20.09924784,28.03153628,34.40842058,28.04967129,36.79220779,39.97688018,38.73356401
row-1,83,24,1,FM 2334GLT,0.12796105,0.851622356,3.38292011,10.1941261,23.16719204,31.71821635,35.7882526,32.00584368,37.94805195,42.64902021,40.19031142
row-1,83,25,1,FM 2334GLT,0.074487896,1.156261321,2.776859504,8.850947242,22.97641217,32.99498867,39.61499493,36.22502938,42.31836735,45.35903713,42.26941623
row-1,83,26,1,FM 2334GLT,0.04034761,0.43409629,1.93204775,5.726886966,17.09372367,23.41919627,30.32763694,26.25566107,33.18181818,37.02677747,34.83464998
row-1,83,27,1,FM 2334GLT,0.04034761,0.597753894,1.873278237,8.509208227,21.2758653,27.06757318,33.51908139,30.65887509,37.32142857,40.34745734,36.81474642
row-1,83,28,1,FM 2334GLT,0.10299304,1.098867556,2.729109275,9.694429421,25.30507787,31.7022567,36.77851969,33.26086957,39.70493285,44.42392531,42.12934297
row-1,83,29,1,FM 2334GLT,0.117939168,1.235504827,3.595959596,9.430030918,21.06987922,27.45698873,35.87189013,31.10231569,40.19563533,43.14225486,40.58000752
row-1,83,30,1,FM 2334GLT,0.240317094,1.388846494,5.066518847,12.98740352,27.24946163,32.6151489,35.92123133,31.27790834,42.02608471,44.83772785,41.05878732
row-1,83,31,1,FM 2334GLT,0.248292986,1.126221844,3.283746556,10.32109325,22.70216285,27.93897028,33.21231566,27.80552291,36.49350649,40.64156493,38.59649123
