FID,CC210326,CC210407,CC210419,CC210429,CC210505,CC210513,CC210520,CC210527
5609,0.003063425,23.67414959,84.42794279,99.61591221,97.41929584,99.07665801,98.57489462,98.47441427
5610,0.00122537,19.5152436,80.49762278,98.67116706,96.55845146,98.57070058,97.96907469,97.77838895
5611,0.004288795,20.28661406,83.96650776,99.24645633,97.40862373,98.92620544,98.51178806,98.31450348
5612,0.003063425,26.17635526,85.3367559,99.70553269,97.91860997,99.23075056,98.15731573,98.32538809
5613,0.00122537,27.58062935,87.94542202,99.78174059,97.97165066,99.41214298,98.42049799,98.68885403
5614,0.00857759,27.2307862,90.28419509,99.63936021,97.91157331,99.3884831,98.15059284,98.49651632
5615,0.013479071,26.2443633,87.86639775,99.56835848,97.99786618,99.2301439,98.5675424,98.30102441
5616,0.00490148,25.45338692,86.18762866,98.57155921,96.99009297,98.94379868,98.15670456,98.36389194
5617,0.000612685,19.61511126,74.25681457,92.41030331,90.47071702,92.8346963,92.70966082,92.22257622
5618,0.000612685,9.906504264,61.76017602,95.27640941,94.13138241,98.71434653,98.42684268,98.27710549
5619,0,4.799774532,48.96578767,86.73982625,89.48635879,98.60467374,98.36229291,98.07923243
5620,0,4.085996471,49.45727906,89.44734034,91.61041173,98.7951661,98.8534409,98.71898301
5621,0,3.197603176,36.26084831,66.75506783,73.57658893,87.67926909,87.15995981,87.81430742
5622,0,0.169713754,22.74171862,53.86617894,56.73769242,79.94430828,83.90184423,85.38576437
5623,0.000612685,0.937408097,43.27572016,85.75016724,87.4913337,97.6455386,98.42134213,98.34555678
5624,0.003063425,3.187800216,47.38667886,85.96250572,85.71498247,93.53721274,93.0608139,93.38881268
5625,0,5.003185962,57.32062095,94.81603414,91.51775644,98.55371399,97.85967486,97.99229923
5626,0,2.903514361,53.96860235,93.70705685,91.50276713,97.90943726,96.90595946,97.16872428
5627,0.000612685,8.295755318,68.55723213,98.6310284,96.52674897,99.40243636,98.92555922,98.72509473
5628,0,13.55810705,71.3445789,96.01219326,93.74363664,97.52599891,97.46928822,97.53818016
5629,0,12.71015097,67.42935528,95.76284103,93.07972998,97.9070106,98.17748442,97.94768366
5630,0.001838055,12.57229683,69.49489407,97.30589849,94.97942387,98.86553908,98.04846822,98.2142966
5631,0,11.64101559,69.70052561,97.21218756,94.44901692,98.54158072,98.26732673,98.55518885
5632,0.00367611,15.06653759,72.90230148,97.29858253,94.22733078,98.24856221,97.48209114,97.79606767
5633,0,12.72853152,68.12193263,94.84224966,93.30650815,98.34926836,98.1029214,98.16220511
5634,0,10.3880747,68.92250336,97.32601738,96.23228166,99.01295833,98.47340344,98.77396738
5635,0,13.62305166,72.93400396,95.96180746,94.51803199,97.67283846,97.92384794,97.948906
5636,0.000612685,12.76835604,75.26962353,99.06294772,97.41380887,99.30597685,99.03795153,99.11598842
5637,0.00122537,16.16691991,81.4723139,99.30254534,97.61987502,99.13732437,99.25987043,98.84121746
5638,0.00122537,17.0308058,78.91723823,98.68861454,97.20002433,98.93754181,99.1196464,99.13427831
5639,0,18.75673954,77.44002439,99.36994466,97.49672306,98.91831881,98.88277717,99.03373671
5640,0.00122537,19.75235271,77.25889256,98.85992989,97.67657369,99.1251911,98.99344612,98.98125286
5641,0.001838055,21.57509068,80.83158055,98.89529035,97.32408928,99.06755806,98.73365114,98.94450556
5642,0.00857759,23.12089501,83.72321292,99.5019052,98.71117208,99.63418185,99.03978052,99.22816644
5643,0.00122537,19.22850701,79.51472925,98.88280727,97.20530407,99.45157611,98.99278817,99.09913214
5644,0,19.86937555,74.2953818,98.13138241,97.02426564,99.23924385,98.80079256,98.71848804
5645,0.117635526,19.31550828,74.45877153,98.87639079,96.98887365,99.27564367,99.09485393,98.99951106
5646,0,17.37819822,78.71409363,99.14830056,97.29553422,99.45400277,98.87151349,99.00746837
5647,0.00122537,23.80097539,84.48224356,98.29714772,97.23468953,99.47038268,99.0141792,99.12785723
5648,0.010415646,24.88420253,84.52918762,97.57171163,95.50312452,99.07072919,98.46121018,98.54717269
5649,0.00245074,20.71671895,82.33406674,98.27953056,96.95351318,99.46310272,99.0471825,99.12296785
5650,0.017767866,29.85246544,86.03200732,99.25986892,97.74007176,99.73974132,99.23060509,99.26840421
5651,0.028796196,36.5380845,93.06325255,99.75247826,98.89529035,99.6451018,99.2384794,99.11135558
5652,0.020218606,35.7072836,92.98129813,99.95549459,99.22450846,99.75187459,99.45252248,99.42630697
5653,0.032472307,40.7129203,96.04755373,99.97744246,99.3218999,99.65784173,99.01356802,99.0954651
5654,0.025120086,39.60334771,95.63968907,99.94878829,99.47264137,99.69424155,99.37875324,99.4982276
5655,0.012253701,37.9092736,95.78046694,99.92013413,99.31961591,99.64267514,99.20364259,99.24645633
5656,0.007964905,40.7049554,94.68007926,99.64969896,99.0372803,99.6766483,99.18183204,99.23542354
5657,0.018993236,42.23666797,96.72549916,99.90428288,99.25011431,99.82285423,99.50556167,99.41899101
5658,0.024507401,40.3201892,96.11111111,99.94878829,99.03124524,99.69896004,99.19829294,99.05451656
5659,0.012253701,42.45294579,95.78295991,99.94452065,99.15343915,99.64995511,99.18530742,99.26291724
5660,0.010415646,42.61092776,95.68297516,99.79869853,99.20438957,99.73185469,99.13671696,99.10157682
5661,0.00122537,40.74784335,94.91260237,99.86953208,99.1824417,99.83013419,99.45789023,99.25986892
5662,0.014704441,39.86006274,96.04450541,99.72809023,98.90530925,99.67058167,98.98734949,98.95611783
5663,0.011028331,37.21387609,94.0819997,99.94269166,99.23243408,99.59110874,99.31915414,99.29096174
5664,0,34.70676894,92.31878743,99.90269416,98.90565463,99.55106894,99.27998781,99.2274783
5665,0.013445789,40.18172238,96.44383478,99.92318244,99.22337773,99.56744886,98.84060628,98.83554336
5666,0.005514165,40.29813254,95.31412894,99.90550221,99.02941625,99.57776214,99.33058985,99.30937538
5667,0.018380551,35.20855798,93.07541865,99.87014175,98.58436214,99.4218496,99.00806747,98.98430117
5668,0.015929811,33.87045388,92.46090535,99.67402542,98.97585599,99.43136897,99.23914037,99.07651876
5669,0.004288795,35.44199098,92.50175278,99.85185185,98.75080018,99.4800893,98.86138614,98.97210791
5670,0.000612685,36.76600333,92.13482459,99.74577046,98.6380125,99.25441044,98.71787837,99.01479037
5671,0.016542496,35.32374277,92.40298735,99.90672154,98.6073101,99.49100925,99.09057572,99.00076208
5672,0.00735222,33.96848348,91.43179393,99.67402542,98.45572321,99.37270984,98.67703094,98.69148026
5673,0.00490148,36.90569552,89.83620584,99.41167505,98.63435452,99.6517751,99.06735118,99.0086877
5674,0.00245074,33.86739045,89.88507849,99.37387593,98.49054309,99.4667427,98.49108368,98.65664344
5675,0.011028331,32.79212822,88.16948636,99.7451608,98.74653254,99.55470892,98.91761398,98.88187776
5676,0.001838055,31.24877463,87.40190686,99.7549109,98.26672763,99.34177,98.51668953,98.45128957
5677,0.00490148,34.30668562,88.06767261,99.45496113,98.23207444,99.50981582,99.08201931,98.78250267
5678,0.004288795,30.0466866,86.5800945,99.56104252,98.18503277,99.36360989,99.03795153,98.9854541
5679,0.005514165,30.7016469,88.67497861,99.69333943,98.11918915,99.02815788,98.45984598,98.18564243
5680,0.014091756,32.72289481,89.25834476,99.86377182,98.60609378,99.26957703,98.9276025,98.67681213
5681,0.007964905,31.18505539,89.8948331,99.81893004,98.36732205,99.23439055,98.86749786,98.81725347
5682,0,27.25651897,88.33822271,99.68419448,98.48376772,99.35147662,98.81725347,98.70125901
5683,0.006739535,27.43664837,88.95839049,99.63603109,98.28741714,99.31932345,98.86260848,98.55997561
5684,0.00245074,26.47044407,86.85078494,99.31156115,98.12528578,99.25077046,98.42767871,98.57291285
5685,0.00490148,29.10560239,86.95452879,99.53604633,97.91921963,99.540149,98.93717149,98.91540924
5686,0.005514165,29.96642486,88.39750038,99.49702789,98.18585416,99.26169041,98.75811614,98.54785479
5687,0,28.4298108,86.62581923,99.60981558,97.8600823,98.56766726,98.63708593,98.81237616
5688,0.006739535,28.892388,88.44578902,99.11755762,97.39856729,98.93591206,98.18808109,98.19154138
5689,0,28.62096853,86.42463039,99.51105014,98.16760932,99.22824302,98.86505317,98.82700808
5690,0.004288795,30.05710224,86.37219936,99.32693187,97.72900472,99.11366449,98.81542448,98.77826672
5691,0.00122537,32.94958828,87.87617651,99.64761469,98.52827313,98.98747846,98.87177607,98.93613778
5692,0.00122537,27.28960396,83.12025606,98.7338077,97.26266496,98.68050669,98.25392471,98.33394451
5693,0.00612685,32.81847368,87.94817863,99.24767566,97.79362902,98.64471353,98.01185674,98.14540466
5694,0,31.88474169,87.22038871,99.21414419,98.19600671,99.08090466,98.63435452,98.81799291
5695,0.00490148,33.59964709,90.29477214,99.81893004,98.46864927,98.89101895,98.51118445,98.60204237
5696,0.00122537,33.89434859,87.55128791,99.47211579,98.08748666,99.12943774,98.86236854,98.43295441
5697,0.00367611,32.00237722,85.9198142,98.06310014,96.26703246,97.1389745,97.71299352,97.51074531
5698,0,29.05046074,86.96479195,99.51105014,98.15848689,97.52359921,98.41853376,98.52279672
5699,0.000612685,26.59726988,84.91266575,98.3600061,96.95595184,97.95657727,98.74465224,98.63252553
5700,0.011028331,30.2513234,87.06881799,99.11512498,97.89727176,98.52823412,98.21673525,98.13409119
5701,0,28.65160278,88.95534217,99.55616522,98.48932677,98.78788614,98.83755042,99.03002591
5702,0.00245074,25.48095775,85.69181527,99.24767566,97.51867093,98.74966634,98.23563481,98.44517785
5703,0.00490148,28.70184296,86.21501039,99.65127267,98.1515013,99.36724987,98.77337734,98.66788599
5704,0,30.78007058,86.00030483,98.76604176,97.32895457,98.60588706,98.35634812,98.34800147
5705,0.00612685,31.11643466,87.652492,99.14979018,97.53330285,98.82549928,98.38772766,98.88492608
5706,0.00367611,23.44316734,83.39322821,98.35086115,97.09129706,98.23339562,98.23136717,98.30399707
5707,0.000612685,27.30798451,83.5878677,97.69364426,96.66362586,98.11691621,98.1909302,97.88873647
5708,0.003063425,26.31237134,84.2152111,98.12650511,96.72184118,97.88820403,97.85642433,97.38418286
5709,0.00490148,28.13878541,84.2054761,98.47716353,96.98338668,97.96205072,97.80711404,97.6168267
5710,0.000612685,24.5496765,78.39597622,97.41563786,96.01715016,97.57273896,97.82106386,97.85723017
5711,0.009190275,28.82009117,84.08596251,98.69958848,96.99984758,98.75937295,98.36389194,98.19234873
5712,0,23.87204686,79.96210732,97.19433013,95.7963725,98.092043,98.00274348,98.01857964
5713,0.007964905,26.05075483,83.72260326,98.94544791,97.5783008,99.02873159,98.92494805,99.04160951
5714,0,24.02521812,82.17588782,98.99893309,97.24249352,98.24613555,98.144795,98.20682068
5715,0.014704441,25.11579747,81.11294463,98.72153635,97.23212925,98.48819433,98.36755898,98.50998323
5716,0,22.29560827,81.87105624,98.64532846,97.26692209,98.62105365,98.49596098,98.27343845
5717,0.010415646,26.31604745,82.01188843,98.02043423,96.75537266,97.79113786,97.67082264,97.65584515
5718,0.003063425,23.12273307,83.03385894,98.92699284,96.83219021,98.50518091,97.9064167,97.77777778
5719,0,25.50546515,83.70614236,98.17405883,97.30523627,98.94179894,98.23554578,97.76985216
5720,0,20.7596069,80.67733577,97.78875171,96.95046487,98.98869179,98.01735729,98.05097176
5721,0.004288795,19.52504656,79.55384427,97.78811652,96.67794544,98.88131233,98.00884012,98.0057918
5722,0,20.40608764,79.93903368,97.56378601,96.70498084,99.05299813,98.38711649,98.48245936
5723,0,17.44804431,77.32601738,95.88660265,94.34903216,98.36989493,97.54305746,97.56927298
5724,0.000612685,19.44968631,72.96235179,92.67611645,91.33607682,97.08922808,96.46803569,96.51020658
5725,0.00122537,21.98252622,77.92287761,97.1829958,95.73070608,98.60831372,97.86434995,97.64791952
5726,0,19.8344525,71.05319311,93.79119037,93.06447188,97.53391249,97.17638431,96.96369637
5727,0.00612685,19.80749436,78.21109889,97.88020119,96.49443682,98.98990512,98.39536656,98.40999848
5728,0.000612685,15.22093422,68.74561805,95.54214297,95.14200572,98.74238637,98.30277472,98.2746608
5729,0,9.074477992,63.63359244,96.62774433,95.25377229,99.03423949,98.5221765,98.14235635
5730,0,3.866042545,44.56362303,84.67367779,86.95808566,98.19638914,97.62070652,97.9006234
5731,0,6.24264778,48.61636946,85.27053803,90.68053275,98.80547939,98.51364121,98.62033227
5732,0,3.67672287,36.15180613,66.76116446,73.68815729,89.64910578,89.31609828,89.60640508
5733,0,0.158685423,28.38408779,57.10575929,63.42090859,84.87526997,88.86138614,88.24012352
5734,0,0.322272326,36.61716172,74.21577571,78.41573922,94.39564173,97.12749053,96.98264271
5735,0,0.741348887,37.81862521,73.38384819,75.49625082,91.86100124,94.44294677,94.18500637
5736,0,2.214856387,48.70598994,90.30408076,87.88359788,96.52867092,96.76200953,97.10426598
5737,0,2.766885599,51.99058795,93.81013197,89.7597762,97.62855202,97.23862857,97.2496569
5738,0,4.97010097,59.70187471,94.02602931,90.0719503,97.13412119,97.42207554,97.22405574
5739,0.007964905,8.099083423,56.56149977,85.88657817,83.81986256,93.83326458,94.09984315,93.98894716
5740,0.005514165,9.429222625,62.18860775,90.38679073,87.86109591,95.77327738,95.67534531,96.65138736
5741,0.001838055,6.356607195,56.17009602,83.66964666,80.72933097,91.95200078,93.68995687,93.56374375
5742,0.000612685,9.748431526,67.23426307,93.03533418,90.91649942,96.78528962,96.77912236,96.99975553
5743,0,9.731276345,64.87959907,90.23999612,87.59593748,95.98206702,95.10158318,95.48634938
5744,0.003063425,11.57607097,66.09480262,91.99233716,88.59047781,95.37237011,95.91675834,95.83975064
5745,0.001838055,10.32129203,66.50205761,90.91163413,88.10557684,95.52888932,96.44213803,96.29509362
5746,0.001838055,7.789677483,60.78107811,86.34799003,86.07127653,92.97665558,94.04840484,94.82948295
5747,0,9.499681404,64.76939491,89.79895169,89.66730569,94.86883933,96.33369278,96.87959514
5748,0.003063425,8.888221743,64.46090535,87.20002433,86.49212431,93.39828678,95.16685002,95.11062217
5749,0.001838055,10.66194491,67.52230779,90.32293377,89.90999209,95.2892572,96.71355749,95.88030585
5750,0.00122537,14.92439467,72.37006554,92.90457946,91.19124463,96.50063857,97.42696492,97.45752353
5751,0.00367611,15.53953044,73.11019662,93.8745177,93.12290944,97.48659273,97.99161847,98.09332418
5752,0.00367611,16.37584551,70.86297519,92.77869002,91.32092684,96.69489675,96.59821538,96.87568757
5753,0.00490148,17.94125576,73.06142356,93.92568266,92.0199471,97.26576719,96.84467209,96.85815116
5754,0.007964905,17.77521812,75.13305898,93.83202579,92.95931399,97.49144604,97.2931182,97.24605794
5755,0.00367611,16.05234781,72.07554089,93.10890825,90.87453628,96.45829794,96.15295069,96.61185178
5756,0.00122537,16.22083619,67.86526444,91.81232135,90.94190589,96.83018273,96.27918347,96.0365481
5757,0.09129007,13.80808254,66.22405121,92.55914371,89.50009122,97.14989444,95.75225468,95.86376336
5758,0,9.32751691,64.42977631,90.82162622,89.28419388,95.75032153,94.8612639,95.31414253
5759,0.004288795,18.39831879,75.55616522,94.54730763,92.85410954,97.75595137,96.77176257,96.98068817
5760,0.014091756,22.33849623,80.10791038,96.30176975,94.45295871,98.36404549,97.80283584,97.9336267
5761,0.018993236,21.85631311,77.55958929,93.34610473,91.45350605,97.0121818,96.7503186,96.8728556
5762,0.020218606,22.08423194,71.70126505,91.80745606,88.99754908,96.18711932,95.80185796,95.66189952
5763,0.026345456,27.12356632,84.64136565,97.7705113,95.37067445,98.78970613,98.46216057,98.14907852
5764,0.033084992,32.9036369,88.62914069,99.506781,98.32938028,99.38605644,99.08690869,98.85099621
5765,0.037373787,34.87525733,89.70705685,99.25621845,98.11934286,99.50799583,98.85427899,99.00867562
5766,0.023282031,36.7672287,91.56896815,99.50069939,98.5045308,99.42427625,98.99034348,99.16307225
5767,0.025120086,33.93233507,94.04657132,99.83153926,98.91139087,99.5001092,98.79055975,98.75381983
5768,0.010415646,36.06692971,91.08611492,99.57897547,98.81033269,99.71062147,99.13824716,99.0870993
5769,0.016542496,38.00240173,90.95137936,99.3644712,98.46439214,99.58443544,98.85979316,98.95367315
5770,0.016542496,37.4387315,91.88424398,99.68679681,98.26309068,99.55239312,98.75809803,98.85918047
5771,0.017767866,40.63388393,91.89940558,99.56759715,98.51731418,99.5201291,98.96088619,98.7807114
5772,0.012253701,36.69966997,90.65874105,99.76400786,98.67968132,99.57351549,98.75809803,98.50872463
5773,0.027570826,39.29394177,92.0773744,99.69348659,99.00018245,99.57108884,99.09506421,99.05696125
5774,0.015929811,41.14057445,93.80338363,99.80782096,98.60952705,99.55470892,98.62486249,98.86285658
5775,0.034310362,37.33518773,91.8378296,99.70564982,98.48385331,99.3884831,98.81751789,98.71531598
5776,0.020831291,37.12319871,93.43173206,99.88776724,98.71556285,99.51163581,98.71898301,98.85550436
5777,0.00550055,36.96083717,90.24234111,99.20513288,98.2036691,99.3284234,98.42111068,98.4836817
5778,0.020831291,37.2340947,91.89757659,99.76038436,98.50027367,99.28717028,98.48918225,98.91799824
5779,0.017767866,37.18140378,92.49174917,99.54144621,98.16517667,99.11366449,98.51607686,98.48429287
5780,0.013479071,36.9596118,93.01935681,99.70516149,98.69142663,99.29149182,98.88888889,98.81751789
5781,0.011028331,36.61650819,93.10775796,99.82484948,98.80192179,99.57472882,98.74828448,98.7984354
5782,0.049627488,37.23960886,92.73132869,99.68193152,98.48446147,99.05239147,98.1976531,98.62452211
5783,0.00490148,35.83227135,90.41243713,99.80964544,98.76968623,99.40668301,98.91799824,98.96650776
5784,0.00367611,36.99330948,94.05029721,99.85440074,98.59393055,99.20405737,98.54907713,98.50995
5785,0.045951377,37.75242623,92.99657744,99.18202275,98.64075899,99.57108884,98.86592001,98.84182863
5786,0.012253701,37.54840212,92.01585124,99.68253968,98.74238637,99.35814992,98.15914925,98.73725615
5787,0.012866386,34.15780316,91.56531017,99.79869853,98.91260719,99.56441554,98.28631997,98.73731818
5788,0.022669346,40.63572199,93.01430143,99.67725497,98.69792617,99.52558907,98.59247036,98.7556367
5789,0.00122537,36.64959318,92.02621552,99.58280119,98.47606105,99.3035502,98.51791491,98.32599927
5790,0.011641016,37.72608078,90.77274806,99.79383324,98.49966551,99.37695649,98.74587459,98.50382315
5791,0.00367611,35.00392118,91.67889011,99.69713556,98.30748647,99.2428389,98.43949123,98.05280528
5792,0.00490148,31.79651505,89.55525072,99.79555437,98.45422117,99.16705089,98.62058428,98.13866288
5793,0.00245074,33.09969611,92.00853528,99.88384115,98.38593931,99.46067607,98.79729928,98.89194475
5794,0.00122537,30.77088031,88.88583303,99.8023475,98.56717144,99.48979592,99.00012223,98.71948829
5795,0.003063425,31.78181061,89.77655845,99.62050721,98.35958164,99.54136232,98.81261641,98.53563134
5796,0.003063425,32.54582884,89.50647767,99.76643452,98.8286809,99.27443034,98.68414619,98.67414959
5797,0.018380551,32.11388589,91.35313531,99.4435322,98.52338381,99.1518843,98.38067346,98.31927637
5798,0.007964905,34.7453681,91.19768328,99.8023475,98.75997962,99.52134243,98.7147048,98.60920498
5799,0.00612685,36.66429762,91.13671696,99.74943745,98.79827282,99.27867699,98.91983629,99.23175651
5800,0.011641016,33.58923145,90.20290918,99.40122303,98.20957246,99.49828921,99.00990099,99.06933144
5801,0.005514165,32.99921576,87.92805975,99.64787448,98.66655342,99.4909688,98.90880796,99.0074563
5802,0.000612685,34.26502304,90.40573083,99.80478015,98.70096698,99.57351549,98.90233468,98.82977159
5803,0.00612685,36.14780414,86.52304119,99.63571124,98.70644043,99.62144192,99.07116949,99.084464
5804,0.00245074,31.98522204,84.61697912,99.25562377,98.24856221,99.35996991,98.88216599,98.70539653
5805,0,34.39246152,90.7422649,99.72389467,98.78246062,99.57290883,98.88491324,98.91333578
5806,0,34.09285854,90.3917614,99.31095299,98.51912668,99.44490281,98.95734018,98.93882953
5807,0.00122537,31.90863641,91.59884164,99.4119078,98.55492732,99.43034289,98.48789334,98.60530497
5808,0.010415646,34.17373297,92.73891175,99.83074086,99.09140668,99.59474872,98.8754431,98.87327223
5809,0.000612685,33.03168807,92.10915536,99.58340935,98.51182874,98.64835352,98.81996863,98.61019435
5810,0.00122537,30.8407264,92.09327846,99.83640455,98.88009901,98.39416147,98.93167094,98.58959906
5811,0.00122537,32.44902461,93.7905807,99.86985343,99.22824302,98.56838776,98.72132634,98.8314387
5812,0,30.64711793,90.52194108,99.79070106,98.99349267,99.28959693,99.32221,99.28560925
5813,0,30.52213018,91.80673678,99.6490908,99.12094445,99.10577786,98.98171748,98.9964552
5814,0.000612685,26.85153416,88.89315653,99.7281518,98.97707231,99.31325681,99.30265249,99.35545535
5815,0.001838055,27.10089697,89.45911258,99.67889071,99.04336192,99.28049698,99.12631115,99.01662388
5816,0.003055861,27.42623272,93.64852919,99.8735024,99.27200369,99.63418185,99.02212443,99.06626801
5817,0.000612685,30.01850309,93.16933394,99.868354,99.32615703,99.40728967,98.84386335,99.10402151
5818,0.004288795,28.48127635,92.73866276,99.841878,99.12242292,99.25198379,98.55213299,99.03624645
5819,0.00122537,37.19488285,95.25986892,99.88870644,99.4600694,99.38059647,98.87327223,99.05329422
5820,0.00122537,35.22938928,92.98094803,99.63023779,98.85179104,99.56138222,98.99156582,98.90942065
5821,0.00122537,33.5175473,92.74294096,99.73731466,98.83537067,99.13458615,98.46216057,98.64564234
5822,0.001838055,35.56452799,91.75857339,99.84491881,99.32478342,99.40243636,98.92189219,99.06565533
5823,0.009190275,37.43995687,91.63054412,99.8309311,99.07559448,99.08090466,98.96823841,99.10096565
5824,0.001838055,31.72360553,88.39200587,99.71416408,98.99957429,99.06027809,99.20486493,98.90084305
5825,0.003063425,28.59707382,88.47370828,99.78888107,98.91710549,99.24227717,99.2347564,99.19997555
5826,0.001838055,22.2043182,84.48102423,99.51286262,98.14753999,99.18707079,99.03373671,98.98968238
5827,0.004288795,23.26793942,84.76714338,99.75795171,98.74901174,99.49222257,98.90574453,98.90416819
5828,0.003063425,20.43549652,83.52568206,99.23128383,98.48212769,99.64752845,99.10402151,98.96394961
5829,0.00122537,26.68365846,87.6110349,99.32599675,98.58237548,99.59414206,98.49095677,98.33394451
5830,0,24.99387315,83.88399951,99.22337773,97.98029557,99.26775704,98.51179562,98.3831242
5831,0,22.94382904,85.11934156,99.57063796,98.65320682,99.45204646,98.83406039,98.93839384
5832,0.00122537,21.85753848,85.58939186,99.48427902,98.56656328,99.62386857,98.63064896,98.79117243
5833,0.001838055,22.64545143,86.82251558,99.75066126,99.11755762,99.65359509,98.38039359,98.66336634
5834,0.000612685,27.52793844,87.76527968,99.80356383,98.9868718,99.66390837,98.70845995,98.86285658
5835,0.00245074,24.98835898,88.77061424,99.57489509,98.49784103,99.56138222,99.04412663,98.70981543
5836,0.001838055,20.35094599,78.69453612,97.65857812,96.72079304,99.3951564,98.67660033,98.70723458
5837,0,23.54671111,86.86419753,99.64328181,98.48940765,99.54378898,99.1681946,99.09668745
5838,0.004288795,23.34084894,82.58680079,98.26309068,97.1325184,99.42063627,98.78320753,98.6698608
5839,0.00245074,19.89817175,79.52939738,97.56005595,95.8979505,99.29384358,98.47573646,98.31010879
5840,0.001838055,21.32940398,79.36229233,97.48950921,96.82472275,99.10153122,98.36535634,98.28815802
5841,0,10.65398,67.86160646,97.58365891,96.34494922,99.56820532,99.13213544,99.14069185
5842,0,3.595235761,48.0216355,87.79602262,89.83822903,98.82367929,98.30286246,98.47502696
5843,0,6.329036369,55.32571254,91.0290093,94.11657648,99.20223738,98.88216599,98.95489549
5844,0.00122537,2.165228899,39.64334705,69.93979201,78.66690993,92.90688927,93.20838643,92.91245956
5845,0,0.707038526,36.10561056,74.50632526,75.35486225,92.039967,92.26276482,91.88355434
5846,0.001838055,0.515880796,37.43307664,73.56622466,78.3996342,92.26807251,94.68402396,94.75308642
5847,0,0.260391138,33.43360945,72.22740436,76.05060204,92.26685918,94.78433166,95.24096936
5848,0,1.107734536,32.67632319,66.40029192,65.79213039,85.32238103,91.76078719,91.75589781
5849,0.000612685,6.028820704,61.1245569,95.95793324,92.48955952,97.47749278,97.65035818,97.50891632
5850,0.001838055,9.543182041,66.470199,94.41060814,91.89269928,97.09286806,96.61960641,97.22466691
5851,0.004278206,11.12390942,66.5823249,91.0318549,88.72042815,94.35499527,95.64639537,95.23609206
5852,0.00612685,9.908955004,63.74587459,92.30493219,89.91982929,95.70178844,95.81774844,95.52866398
5853,0.000612685,6.960714636,62.46262621,92.83767718,88.0695016,95.70151432,95.05746075,95.30681299
5854,0.000612685,10.99463288,69.66385527,94.8117665,90.82709968,97.20874081,96.9300819,97.10671067
5855,0.000612685,10.79796098,70.32392128,95.35070873,93.51684194,97.8821374,97.22481329,97.71437281
5856,0,10.31087638,70.79575532,94.83974944,92.52491998,97.71530491,97.04314876,97.59809314
5857,0.00612685,10.32190472,69.57462413,94.6892242,92.77382473,96.85869592,97.06142356,96.97180308
5858,0.00612685,11.39839231,72.54858819,95.09404054,93.72168877,97.00126186,97.73744041,97.88839995
5859,0,13.21500343,80.49088325,97.75643957,95.54945892,97.82693101,98.01981405,98.19234873
5860,0.00612685,17.07920792,78.37000367,95.84686493,93.96947029,97.09286806,97.43491016,97.59075908
5861,0.001838055,14.14077051,79.57034592,97.797287,94.85992989,97.78810454,97.81252858,97.86191129
5862,0.006739535,14.8453583,78.4953681,97.80582228,95.23975004,98.10053629,97.51802958,97.09387605
5863,0.001838055,19.58570238,81.91663611,96.29812529,94.63783981,97.48829289,97.88081085,98.09785094
5864,0.018993236,17.66799824,74.64552011,96.19838229,93.77594879,97.37739329,97.81322577,97.48319276
5865,0.000612685,15.94880404,72.59153514,96.11705533,93.83081847,97.57941226,97.80460296,97.65645481
5866,0.011028331,19.77012058,81.03960396,98.93187014,96.97804537,98.85947245,98.33027747,98.23187874
5867,0.00122537,18.39831879,79.42610928,98.30147843,97.00594422,98.87706569,98.36183509,97.98201494
5868,0.000612685,19.4417214,76.5470297,97.79602262,96.76207895,98.79819942,98.27832783,98.25571446
5869,0.000612685,23.29060876,76.81029214,98.52644414,96.81140911,98.93894538,97.97530864,98.27465325
5870,0.079036369,24.10425448,79.39555067,97.42722146,95.49946654,98.64835352,97.85723017,98.1646498
5871,0.000612685,21.13334477,77.4678953,98.14235635,96.39079409,98.89587226,98.11065386,98.18930041
5872,0.003063425,19.50605333,76.15389317,97.58863954,95.67353889,98.51731418,98.10047671,98.14203643
5873,0.00857759,23.52771787,81.96858575,98.20149367,95.75796373,98.65839567,97.94238683,97.94543515
5874,0.005514165,23.11476816,78.21843447,96.91266575,94.98491084,98.58404717,98.0039115,98.07052928
5875,0.039211842,20.73877561,72.97946461,95.61286389,93.52733686,98.19396248,97.64243256,97.69425392
5876,0.009190275,19.8797912,74.87959907,95.03922642,91.95793324,97.80327113,97.28578413,96.51326244
5877,0.014091756,29.54673561,84.70554357,97.7905807,95.7732053,99.06877138,98.10272824,97.77838744
5878,0.032472307,35.26247427,91.42769833,99.47995732,98.56899593,99.54257565,98.66581103,98.76726562
5879,0.057592393,39.69034899,92.55897812,99.49458924,98.86541686,99.38605644,98.75506783,98.73365114
5880,0.037986472,37.51470444,92.52708068,99.76588935,98.67885993,99.71911476,98.93961618,98.78798964
5881,0.009190275,38.49254975,94.81175895,99.93249407,99.43319346,99.75915455,99.17268709,99.16758343
5882,0.011641016,39.40851387,93.95550666,99.84392623,99.20317025,99.76036788,98.95734018,99.06782503
5883,0.011028331,42.19010391,95.71365552,99.8957476,99.31229995,99.73180077,99.18853833,99.25131402
5884,0.021443976,43.6519704,95.39542843,99.91769547,99.31034483,99.79616103,99.35460213,99.36960829
5885,0.012866386,40.04950495,95.26647109,99.91060026,99.25560128,99.71122813,99.08550526,98.75381983
5886,0.004288795,39.18488383,94.15375944,99.89696693,99.14951989,99.69181489,98.99339934,99.03917086
