row,col,rep,line,grid,entry,name,breeder,irrigation,20160407,20160412,20160415,20160427,20160506,20160516,20160520,20160523,20160527,20160531,20160602,20160607,20160614,20160617,20160620,20160623,20160627,20160630,20160713,20160716,20160719,20160721,20160725,20160728,20160802,20160808,20160812,20160818
1,3,436,1,9,C,PHY_499,Visual_Check,No,-0.019101,0.004094,-0.007755,-0.007435,0.004346,0.072154,0.068455,0.151663,0.150458,0.208249,0.308057,0.37139,0.412396,0.502814,0.527473,0.47689,0.503471,0.434391,0.440431,0.464057,0.389197,0.452154,0.358442,0.379631,0.276586,0.142467,-0.01793,-0.037141
1,3,436,1,10,C,PHY_499,Visual_Check,No,-0.015857,0.005295,-0.006638,-0.002448,0.014424,0.069503,0.075492,0.135824,0.132303,0.195748,0.328426,0.308329,0.407826,0.48791,0.487965,0.449688,0.50061,0.400602,0.421562,0.429441,0.363381,0.455838,0.363369,0.351538,0.267782,0.165727,-0.00536,-0.019719
1,3,436,2,1,C,PHY_499,Visual_Check,No,-0.020336,-0.009322,-0.010892,-0.000984,0.012215,0.047482,0.072288,0.164798,0.103538,0.195555,0.256896,0.267568,0.255982,0.432804,0.457244,0.471245,0.511735,0.443036,0.467234,0.417665,0.329655,0.395784,0.392257,0.396352,0.288549,0.190149,0.009143,-0.037543
1,3,436,2,2,C,PHY_499,Visual_Check,No,-0.01655,-0.004993,-0.008211,0.003914,0.03974,0.148761,0.166129,0.256811,0.221951,0.29292,0.413951,0.492656,0.534409,0.583321,0.556545,0.550805,0.507225,0.465353,0.458681,0.433842,0.348698,0.409535,0.32225,0.33861,0.207787,0.096932,-0.037723,-0.059674
1,3,436,2,3,C,PHY_499,Visual_Check,No,-0.017441,-0.003758,-0.010573,-0.004194,0.027651,0.106157,0.135331,0.21673,0.172934,0.270168,0.416951,0.430683,0.493862,0.495849,0.52564,0.507479,0.496396,0.430605,0.482758,0.463615,0.318948,0.403106,0.337831,0.353776,0.203309,0.108571,-0.059053,-0.073216
1,3,436,2,4,C,PHY_499,Visual_Check,No,-0.022195,-0.00246,-0.00858,0.004305,0.055632,0.145121,0.168569,0.242466,0.21106,0.280297,0.453128,0.408725,0.497651,0.551085,0.566572,0.561874,0.509509,0.489371,0.487452,0.440841,0.303562,0.359274,0.266542,0.296353,0.173828,0.086516,-0.053065,-0.036645
1,3,436,2,5,C,PHY_499,Visual_Check,No,-0.028661,-0.004399,-0.01244,-0.004075,0.036856,0.149191,0.177486,0.256346,0.226707,0.312363,0.447094,0.468235,0.489026,0.563857,0.552841,0.594312,0.543307,0.46516,0.462412,0.44881,0.344383,0.380423,0.329388,0.337637,0.241302,0.131584,-0.04803,-0.036149
1,3,436,2,6,C,PHY_499,Visual_Check,No,-0.02468,-0.0015,-0.00917,0.009044,0.039102,0.15202,0.169439,0.249274,0.249268,0.312439,0.483273,0.445785,0.494119,0.553029,0.528297,0.513968,0.530181,0.455127,0.488249,0.448638,0.364732,0.405189,0.33628,0.339938,0.241346,0.120429,-0.035442,-0.031049
1,3,436,2,7,C,PHY_499,Visual_Check,No,-0.022605,-0.001671,-0.010242,0.013588,0.025569,0.117882,0.158571,0.227659,0.207159,0.265903,0.399557,0.434581,0.466102,0.50952,0.487367,0.503373,0.499876,0.421082,0.443756,0.47341,0.337336,0.404206,0.316252,0.31201,0.21061,0.103436,-0.040585,-0.041608
1,3,436,2,8,C,PHY_499,Visual_Check,No,-0.021634,-0.000634,-0.013896,-0.000363,0.030972,0.107928,0.144932,0.229809,0.201196,0.261875,0.38918,0.433522,0.480903,0.543433,0.523144,0.479876,0.507069,0.440231,0.43108,0.459564,0.318693,0.371459,0.236822,0.258499,0.162214,0.050879,-0.039806,-0.056396
